Field,StrategyOrDate,LONG_ONLY,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2019-03-21 00:00:00,True,0.0,-0.0187438289813683
AggReturn,2019-03-21 00:00:00,True,0.1,-0.0093264027397375
AggReturn,2019-03-21 00:00:00,True,0.2,-0.0093264027397375
AggReturn,2019-03-22 00:00:00,False,0.0,0.0282104220669281
AggReturn,2019-03-22 00:00:00,False,0.1,0.0232830569459508
AggReturn,2019-03-22 00:00:00,False,0.2,0.0232830569459508
AggReturn,2019-03-22 00:00:00,True,0.0,0.019453241199028
AggReturn,2019-03-22 00:00:00,True,0.1,0.0180536156279946
AggReturn,2019-03-22 00:00:00,True,0.2,0.0180536156279946
AggReturn,2019-03-25 00:00:00,False,0.0,0.01891135472677
AggReturn,2019-03-25 00:00:00,False,0.1,0.0164104658991308
AggReturn,2019-03-25 00:00:00,False,0.2,0.0164104658991308
AggReturn,2019-03-25 00:00:00,True,0.0,-0.0046681918146517
AggReturn,2019-03-25 00:00:00,True,0.1,0.0023294214203308
AggReturn,2019-03-25 00:00:00,True,0.2,0.0023294214203308
AggReturn,2019-03-26 00:00:00,False,0.0,-0.0052504119960423
AggReturn,2019-03-26 00:00:00,False,0.1,0.00352860748164
AggReturn,2019-03-26 00:00:00,False,0.2,0.00352860748164
AggReturn,2019-03-26 00:00:00,True,0.0,0.0007628111064983
AggReturn,2019-03-26 00:00:00,True,0.1,0.0094004586965076
AggReturn,2019-03-26 00:00:00,True,0.2,0.0094004586965076
AggReturn,2019-03-27 00:00:00,False,0.0,0.0305428320432307
AggReturn,2019-03-27 00:00:00,False,0.1,0.0197329757119758
AggReturn,2019-03-27 00:00:00,False,0.2,0.0197329757119758
AggReturn,2019-03-27 00:00:00,True,0.0,0.0092661116575272
AggReturn,2019-03-27 00:00:00,True,0.1,0.009045571354928
AggReturn,2019-03-27 00:00:00,True,0.2,0.009045571354928
AggReturn,2019-03-28 00:00:00,False,0.0,0.0199432651239816
AggReturn,2019-03-28 00:00:00,False,0.1,0.015122868273319
AggReturn,2019-03-28 00:00:00,False,0.2,0.015122868273319
AggReturn,2019-03-28 00:00:00,True,0.0,0.0132044305661204
AggReturn,2019-03-28 00:00:00,True,0.1,0.0088323490713098
AggReturn,2019-03-28 00:00:00,True,0.2,0.0088323490713098
AggReturn,2019-03-29 00:00:00,False,0.0,0.0303574266375411
AggReturn,2019-03-29 00:00:00,False,0.1,0.0224643970114337
AggReturn,2019-03-29 00:00:00,False,0.2,0.0224643970114337
AggReturn,2019-03-29 00:00:00,True,0.0,0.0019242564682468
AggReturn,2019-03-29 00:00:00,True,0.1,0.00325669103819
AggReturn,2019-03-29 00:00:00,True,0.2,0.00325669103819
AggReturn,2019-04-01 00:00:00,False,0.0,-0.0023148412492641
AggReturn,2019-04-01 00:00:00,False,0.1,-0.0017670821966451
AggReturn,2019-04-01 00:00:00,False,0.2,-0.0017670821966451
AggReturn,2019-04-01 00:00:00,True,0.0,0.0159590731966444
AggReturn,2019-04-01 00:00:00,True,0.1,0.0073389237666121
