Field,StrategyOrDate,PRICE_LOWER_LIMIT,TOP_N_COUNT,Value
AggReturn,2021-12-03 00:00:00,500,8,0.0195696132881496
AggReturn,2021-12-03 00:00:00,800,12,0.0138322309057426
AggReturn,2021-12-03 00:00:00,800,16,0.0161460874496002
AggReturn,2021-12-03 00:00:00,800,4,0.0179676804235795
AggReturn,2021-12-03 00:00:00,800,8,0.0142204104649204
AggReturn,2021-12-06 00:00:00,1200,12,-0.010888836141989
AggReturn,2021-12-06 00:00:00,1200,16,-0.010888836141989
AggReturn,2021-12-06 00:00:00,1200,4,-0.0053954153223115
AggReturn,2021-12-06 00:00:00,1200,8,-0.0033225770360724
AggReturn,2021-12-06 00:00:00,300,12,-0.0334458560799939
AggReturn,2021-12-06 00:00:00,300,16,-0.0278898122670574
AggReturn,2021-12-06 00:00:00,300,4,-0.0601880468964744
AggReturn,2021-12-06 00:00:00,300,8,-0.0431878978226934
AggReturn,2021-12-06 00:00:00,500,12,-0.0117549547984676
AggReturn,2021-12-06 00:00:00,500,16,-0.0119079144233899
AggReturn,2021-12-06 00:00:00,500,4,-0.006809254802544
AggReturn,2021-12-06 00:00:00,500,8,-0.0058438030289239
AggReturn,2021-12-06 00:00:00,800,12,-0.0038681414393568
AggReturn,2021-12-06 00:00:00,800,16,-0.0087258924090988
AggReturn,2021-12-06 00:00:00,800,4,-0.0010888237491906
AggReturn,2021-12-06 00:00:00,800,8,-0.0037647165790686
AggReturn,2021-12-07 00:00:00,1200,12,0.0264464267043155
AggReturn,2021-12-07 00:00:00,1200,16,0.0264464267043155
AggReturn,2021-12-07 00:00:00,1200,4,0.0269205393040884
AggReturn,2021-12-07 00:00:00,1200,8,0.0243617985750854
AggReturn,2021-12-07 00:00:00,300,12,0.0145521958969867
AggReturn,2021-12-07 00:00:00,300,16,0.01436034016576
AggReturn,2021-12-07 00:00:00,300,4,0.0331972999085115
AggReturn,2021-12-07 00:00:00,300,8,0.02270499808066
AggReturn,2021-12-07 00:00:00,500,12,0.0286013345605855
AggReturn,2021-12-07 00:00:00,500,16,0.0211368428978096
AggReturn,2021-12-07 00:00:00,500,4,0.0315717710937738
AggReturn,2021-12-07 00:00:00,500,8,0.0268033494632182
AggReturn,2021-12-07 00:00:00,800,12,0.0235717930984608
AggReturn,2021-12-07 00:00:00,800,16,0.0236798638955198
AggReturn,2021-12-07 00:00:00,800,4,0.0311754668999238
AggReturn,2021-12-07 00:00:00,800,8,0.0212465968081546
AggReturn,2021-12-08 00:00:00,1200,12,0.0049800348354952
AggReturn,2021-12-08 00:00:00,1200,16,0.0049800348354952
AggReturn,2021-12-08 00:00:00,1200,4,0.0098531249265167
AggReturn,2021-12-08 00:00:00,1200,8,0.0058762900349865
AggReturn,2021-12-08 00:00:00,300,12,0.0293864088733302
AggReturn,2021-12-08 00:00:00,300,16,0.0273618324192291
AggReturn,2021-12-08 00:00:00,300,4,0.0213048610553192
AggReturn,2021-12-08 00:00:00,300,8,0.0304618362572604
AggReturn,2021-12-08 00:00:00,500,12,0.0204659552753971
AggReturn,2021-12-08 00:00:00,500,16,0.0149951031427621
AggReturn,2021-12-08 00:00:00,500,4,0.0286531200325589
AggReturn,2021-12-08 00:00:00,500,8,0.0177432540744738
AggReturn,2021-12-08 00:00:00,800,12,0.0083138612078678
AggReturn,2021-12-08 00:00:00,800,16,0.0067210248378106
AggReturn,2021-12-08 00:00:00,800,4,0.0218390897037927
AggReturn,2021-12-08 00:00:00,800,8,0.0140846854638925
AggReturn,2021-12-09 00:00:00,1200,12,0.0094782801402997
AggReturn,2021-12-09 00:00:00,1200,16,0.0094782801402997
AggReturn,2021-12-09 00:00:00,1200,4,0.0172469202429856
AggReturn,2021-12-09 00:00:00,1200,8,0.0101920522589003
AggReturn,2021-12-09 00:00:00,300,12,0.0001981096454591
AggReturn,2021-12-09 00:00:00,300,16,-0.0006060600075599
AggReturn,2021-12-09 00:00:00,300,4,-0.0110056563944046
AggReturn,2021-12-09 00:00:00,300,8,0.0020955917164875
AggReturn,2021-12-09 00:00:00,500,12,0.0014648854946459
AggReturn,2021-12-09 00:00:00,500,16,0.0031424320331744
AggReturn,2021-12-09 00:00:00,500,4,-0.0106206090008663
AggReturn,2021-12-09 00:00:00,500,8,0.000256411441502
AggReturn,2021-12-09 00:00:00,800,12,0.0045370732482051
AggReturn,2021-12-09 00:00:00,800,16,0.0048230964031597
AggReturn,2021-12-09 00:00:00,800,4,0.0084813953399036
AggReturn,2021-12-09 00:00:00,800,8,0.0065100449075805
AggReturn,2021-12-10 00:00:00,1200,12,-0.0045390438997967
AggReturn,2021-12-10 00:00:00,1200,16,-0.0045390438997967
AggReturn,2021-12-10 00:00:00,1200,4,0.0128677793097704
AggReturn,2021-12-10 00:00:00,1200,8,0.0053816217458682
AggReturn,2021-12-10 00:00:00,300,12,-0.0112004917469663
AggReturn,2021-12-10 00:00:00,300,16,-0.0046345030225313
AggReturn,2021-12-10 00:00:00,300,4,-0.0122176029900916
AggReturn,2021-12-10 00:00:00,300,8,-0.0104617554504468
AggReturn,2021-12-10 00:00:00,500,12,0.0009127049095879
AggReturn,2021-12-10 00:00:00,500,16,0.0024256598701704
AggReturn,2021-12-10 00:00:00,500,4,0.0026718559227671
AggReturn,2021-12-10 00:00:00,500,8,0.0067017681655824
AggReturn,2021-12-10 00:00:00,800,12,0.0023373780825393
AggReturn,2021-12-10 00:00:00,800,16,-0.0035199913247361
AggReturn,2021-12-10 00:00:00,800,4,0.013009473407037
AggReturn,2021-12-10 00:00:00,800,8,0.0055597771831788
AggReturn,2021-12-13 00:00:00,1200,12,-0.0035313381683268
AggReturn,2021-12-13 00:00:00,1200,16,-0.0035313381683268
AggReturn,2021-12-13 00:00:00,1200,4,0.0008185952706464
AggReturn,2021-12-13 00:00:00,1200,8,-0.0030997896987909
AggReturn,2021-12-13 00:00:00,300,12,-0.00382423808787
AggReturn,2021-12-13 00:00:00,300,16,-0.0037144569953686
AggReturn,2021-12-13 00:00:00,300,4,-0.0145179007581114
AggReturn,2021-12-13 00:00:00,300,8,-0.007903832338864
AggReturn,2021-12-13 00:00:00,500,12,-0.0050720535068398
AggReturn,2021-12-13 00:00:00,500,16,-0.006021067950448
AggReturn,2021-12-13 00:00:00,500,4,-0.0108499019698793
AggReturn,2021-12-13 00:00:00,500,8,-0.0051377134621048
AggReturn,2021-12-13 00:00:00,800,12,-0.0003607326112631
AggReturn,2021-12-13 00:00:00,800,16,-0.0011484495997766
AggReturn,2021-12-13 00:00:00,800,4,0.0040565405988443
AggReturn,2021-12-13 00:00:00,800,8,0.0008942111884574
AggReturn,2021-12-14 00:00:00,1200,12,-0.0131807740028893
AggReturn,2021-12-14 00:00:00,1200,16,-0.0131807740028893
AggReturn,2021-12-14 00:00:00,1200,4,-0.0278004694300111
AggReturn,2021-12-14 00:00:00,1200,8,-0.0191335291348849
AggReturn,2021-12-14 00:00:00,300,12,-0.0290883979344529
AggReturn,2021-12-14 00:00:00,300,16,-0.0276936612183888
AggReturn,2021-12-14 00:00:00,300,4,-0.0372919824618032
AggReturn,2021-12-14 00:00:00,300,8,-0.0307757941080854
AggReturn,2021-12-14 00:00:00,500,12,-0.0224340872046337
AggReturn,2021-12-14 00:00:00,500,16,-0.0203503242741427
AggReturn,2021-12-14 00:00:00,500,4,-0.0234184995160346
AggReturn,2021-12-14 00:00:00,500,8,-0.0204378450914513
AggReturn,2021-12-14 00:00:00,800,12,-0.0142862909877949
AggReturn,2021-12-14 00:00:00,800,16,-0.0102097358003901
AggReturn,2021-12-14 00:00:00,800,4,-0.0211414831435781
AggReturn,2021-12-14 00:00:00,800,8,-0.017777873383914
AggReturn,2021-12-15 00:00:00,1200,12,0.0075356894248361
AggReturn,2021-12-15 00:00:00,1200,16,0.0075356894248361
AggReturn,2021-12-15 00:00:00,1200,4,0.0042887723406217
AggReturn,2021-12-15 00:00:00,1200,8,0.0065315726741143
AggReturn,2021-12-15 00:00:00,300,12,0.0001619035240919
AggReturn,2021-12-15 00:00:00,300,16,-0.0014563701495911
AggReturn,2021-12-15 00:00:00,300,4,-0.0009942693349878
AggReturn,2021-12-15 00:00:00,300,8,0.0001812339232923
AggReturn,2021-12-15 00:00:00,500,12,-0.0051836869208823
AggReturn,2021-12-15 00:00:00,500,16,-0.0048177095685934
AggReturn,2021-12-15 00:00:00,500,4,0.0040346380788331
AggReturn,2021-12-15 00:00:00,500,8,0.0002255134869345
AggReturn,2021-12-15 00:00:00,800,12,0.0044766298968488
AggReturn,2021-12-15 00:00:00,800,16,0.0052724725651542
AggReturn,2021-12-15 00:00:00,800,4,0.0053591310936096
AggReturn,2021-12-15 00:00:00,800,8,0.0006507211666803
AggReturn,2021-12-16 00:00:00,1200,12,0.0118253967524377
AggReturn,2021-12-16 00:00:00,1200,16,0.0118253967524377
AggReturn,2021-12-16 00:00:00,1200,4,0.0254274114120025
AggReturn,2021-12-16 00:00:00,1200,8,0.0134869360297698
AggReturn,2021-12-16 00:00:00,300,12,0.0228222145358762
AggReturn,2021-12-16 00:00:00,300,16,0.0240719509487923
AggReturn,2021-12-16 00:00:00,300,4,0.0282443763159627
AggReturn,2021-12-16 00:00:00,300,8,0.0219504032844963
AggReturn,2021-12-16 00:00:00,500,12,0.0179511646043419
AggReturn,2021-12-16 00:00:00,500,16,0.0173743148838265
AggReturn,2021-12-16 00:00:00,500,4,0.0238171475332402
AggReturn,2021-12-16 00:00:00,500,8,0.0219505245344171
AggReturn,2021-12-16 00:00:00,800,12,0.014001975690224
AggReturn,2021-12-16 00:00:00,800,16,0.011887974020084
AggReturn,2021-12-16 00:00:00,800,4,0.0224256344428663
AggReturn,2021-12-16 00:00:00,800,8,0.0167715465582051
AggReturn,2021-12-17 00:00:00,1200,12,-0.0122539780623321
AggReturn,2021-12-17 00:00:00,1200,16,-0.0122539780623321
AggReturn,2021-12-17 00:00:00,1200,4,-0.0108037176506473
AggReturn,2021-12-17 00:00:00,1200,8,-0.0071418382157622
AggReturn,2021-12-17 00:00:00,300,12,-0.041394968484207
AggReturn,2021-12-17 00:00:00,300,16,-0.0360415119965838
AggReturn,2021-12-17 00:00:00,300,4,-0.0535534070835627
AggReturn,2021-12-17 00:00:00,300,8,-0.0494044032887311
AggReturn,2021-12-17 00:00:00,500,12,-0.0192796573801775
AggReturn,2021-12-17 00:00:00,500,16,-0.0190818567960872
AggReturn,2021-12-17 00:00:00,500,4,-0.0206126634038928
AggReturn,2021-12-17 00:00:00,500,8,-0.0143715250400096
AggReturn,2021-12-17 00:00:00,800,12,-0.0085247039389108
AggReturn,2021-12-17 00:00:00,800,16,-0.0112472187641553
AggReturn,2021-12-17 00:00:00,800,4,-0.0128237315828623
AggReturn,2021-12-17 00:00:00,800,8,-0.0092887207276201
AggReturn,2021-12-20 00:00:00,1200,12,9.549240437167745e-05
AggReturn,2021-12-20 00:00:00,1200,16,9.549240437167745e-05
AggReturn,2021-12-20 00:00:00,1200,4,-0.0091652163021551
AggReturn,2021-12-20 00:00:00,1200,8,-0.0019495762521299
AggReturn,2021-12-20 00:00:00,300,12,-0.0139793244915708
AggReturn,2021-12-20 00:00:00,300,16,-0.0095619936924216
AggReturn,2021-12-20 00:00:00,300,4,-0.0207355407722478
AggReturn,2021-12-20 00:00:00,300,8,-0.011551431242805
AggReturn,2021-12-20 00:00:00,500,12,-0.0018104297007036
AggReturn,2021-12-20 00:00:00,500,16,-0.0009854098593609
AggReturn,2021-12-20 00:00:00,500,4,-0.0011386932566226
AggReturn,2021-12-20 00:00:00,500,8,-0.0056098865534319
AggReturn,2021-12-20 00:00:00,800,12,-0.0039696205137874
AggReturn,2021-12-20 00:00:00,800,16,-0.00193677623127
AggReturn,2021-12-20 00:00:00,800,4,-0.0104015337698247
AggReturn,2021-12-20 00:00:00,800,8,-0.0028297418555203
AggReturn,2021-12-21 00:00:00,1200,12,0.0124109801448862
AggReturn,2021-12-21 00:00:00,1200,16,0.0124109801448862
AggReturn,2021-12-21 00:00:00,1200,4,0.0056785551492595
AggReturn,2021-12-21 00:00:00,1200,8,0.0079778125268386
AggReturn,2021-12-21 00:00:00,300,12,0.0146710895348395
AggReturn,2021-12-21 00:00:00,300,16,0.015402763234265
AggReturn,2021-12-21 00:00:00,300,4,0.0199518302184228
AggReturn,2021-12-21 00:00:00,300,8,0.0146225198678988
AggReturn,2021-12-21 00:00:00,500,12,0.0103718559059826
AggReturn,2021-12-21 00:00:00,500,16,0.0071948403125461
AggReturn,2021-12-21 00:00:00,500,4,0.0179268620184282
AggReturn,2021-12-21 00:00:00,500,8,0.0110253531630875
AggReturn,2021-12-21 00:00:00,800,12,0.0048802554938545
AggReturn,2021-12-21 00:00:00,800,16,0.0082038342065809
AggReturn,2021-12-21 00:00:00,800,4,0.0089729814382022
AggReturn,2021-12-21 00:00:00,800,8,0.0014414931746866
AggReturn,2021-12-22 00:00:00,1200,12,0.0109768816102639
AggReturn,2021-12-22 00:00:00,1200,16,0.0109768816102639
AggReturn,2021-12-22 00:00:00,1200,4,0.0161250207476337
AggReturn,2021-12-22 00:00:00,1200,8,0.0111500960089598
AggReturn,2021-12-22 00:00:00,300,12,0.0114417814452984
AggReturn,2021-12-22 00:00:00,300,16,0.0105094856804487
AggReturn,2021-12-22 00:00:00,300,4,0.0214424164835477
AggReturn,2021-12-22 00:00:00,300,8,0.0186322341314439
AggReturn,2021-12-22 00:00:00,500,12,0.0166072092540548
AggReturn,2021-12-22 00:00:00,500,16,0.0044322424804551
AggReturn,2021-12-22 00:00:00,500,4,0.015502375924678
AggReturn,2021-12-22 00:00:00,500,8,0.0146113390664494
AggReturn,2021-12-22 00:00:00,800,12,0.0073402285192048
AggReturn,2021-12-22 00:00:00,800,16,0.0074767294919802
AggReturn,2021-12-22 00:00:00,800,4,0.0133331614961055
AggReturn,2021-12-22 00:00:00,800,8,0.0049477446237166
AggReturn,2021-12-23 00:00:00,1200,12,0.0071320847093277
AggReturn,2021-12-23 00:00:00,1200,16,0.0071320847093277
AggReturn,2021-12-23 00:00:00,1200,4,0.0051956534150258
AggReturn,2021-12-23 00:00:00,1200,8,0.0078493429393567
AggReturn,2021-12-23 00:00:00,300,12,0.0093160574704989
AggReturn,2021-12-23 00:00:00,300,16,0.0117323282178811
AggReturn,2021-12-23 00:00:00,300,4,0.0004335759066202
AggReturn,2021-12-23 00:00:00,300,8,0.0085809718442061
AggReturn,2021-12-23 00:00:00,500,12,0.0135396961405519
AggReturn,2021-12-23 00:00:00,500,16,0.0157118326341138
AggReturn,2021-12-23 00:00:00,500,4,0.0093980494639466
AggReturn,2021-12-23 00:00:00,500,8,0.0069229158441029
AggReturn,2021-12-23 00:00:00,800,12,0.0112341764506569
AggReturn,2021-12-23 00:00:00,800,16,0.0096742481141616
AggReturn,2021-12-23 00:00:00,800,4,0.0098962761438748
AggReturn,2021-12-23 00:00:00,800,8,0.0103509559201363
AggReturn,2021-12-27 00:00:00,1200,12,0.0045914264569305
AggReturn,2021-12-27 00:00:00,1200,16,0.0045914264569305
AggReturn,2021-12-27 00:00:00,1200,4,-0.0006006911097917
AggReturn,2021-12-27 00:00:00,1200,8,0.0012688029303936
AggReturn,2021-12-27 00:00:00,300,12,0.0111057379722964
AggReturn,2021-12-27 00:00:00,300,16,0.0098475696358728
AggReturn,2021-12-27 00:00:00,300,4,0.0158087114438925
AggReturn,2021-12-27 00:00:00,300,8,0.0133359539205944
AggReturn,2021-12-27 00:00:00,500,12,0.0046702273969145
AggReturn,2021-12-27 00:00:00,500,16,0.0050485468379143
AggReturn,2021-12-27 00:00:00,500,4,-0.0016722565577571
AggReturn,2021-12-27 00:00:00,500,8,0.0012602297316592
AggReturn,2021-12-27 00:00:00,800,12,-0.0003363374488945
AggReturn,2021-12-27 00:00:00,800,16,0.0022699511372719
AggReturn,2021-12-27 00:00:00,800,4,-0.0020880815904926
AggReturn,2021-12-27 00:00:00,800,8,0.0037550328101911
AggReturn,2021-12-28 00:00:00,1200,12,0.0079470593560616
AggReturn,2021-12-28 00:00:00,1200,16,0.0079470593560616
AggReturn,2021-12-28 00:00:00,1200,4,0.0100416749686543
AggReturn,2021-12-28 00:00:00,1200,8,0.0060223506052909
AggReturn,2021-12-28 00:00:00,300,12,0.0179251233570071
AggReturn,2021-12-28 00:00:00,300,16,0.0155425208752341
AggReturn,2021-12-28 00:00:00,300,4,0.0059107370987439
AggReturn,2021-12-28 00:00:00,300,8,0.0147518462770385
AggReturn,2021-12-28 00:00:00,500,12,0.0133412342189869
AggReturn,2021-12-28 00:00:00,500,16,0.0163238751729092
AggReturn,2021-12-28 00:00:00,500,4,0.0130379307286128
AggReturn,2021-12-28 00:00:00,500,8,0.0127859816120623
AggReturn,2021-12-28 00:00:00,800,12,0.0088535003938029
AggReturn,2021-12-28 00:00:00,800,16,0.011440690111627
AggReturn,2021-12-28 00:00:00,800,4,0.0141868774024254
AggReturn,2021-12-28 00:00:00,800,8,0.0112853019547373
AggReturn,2021-12-29 00:00:00,1200,12,0.002173101438813
AggReturn,2021-12-29 00:00:00,1200,16,0.002173101438813
AggReturn,2021-12-29 00:00:00,1200,4,-0.0009788905096382
AggReturn,2021-12-29 00:00:00,1200,8,0.0015956902402328
AggReturn,2021-12-29 00:00:00,300,12,-0.0124842445419355
AggReturn,2021-12-29 00:00:00,300,16,-0.01057837455877
AggReturn,2021-12-29 00:00:00,300,4,-0.015975163157517
AggReturn,2021-12-29 00:00:00,300,8,-0.0143747260362999
AggReturn,2021-12-29 00:00:00,500,12,-0.0071828729136001
AggReturn,2021-12-29 00:00:00,500,16,-0.0044273884732694
AggReturn,2021-12-29 00:00:00,500,4,-0.0054831752692713
AggReturn,2021-12-29 00:00:00,500,8,-0.0042021801417837
AggReturn,2021-12-29 00:00:00,800,12,0.0034406902214218
AggReturn,2021-12-29 00:00:00,800,16,0.0032766797851339
AggReturn,2021-12-29 00:00:00,800,4,0.0013717360800249
AggReturn,2021-12-29 00:00:00,800,8,0.0030998727236028
AggReturn,2021-12-30 00:00:00,1200,12,0.0038516615405225
AggReturn,2021-12-30 00:00:00,1200,16,0.0038516615405225
AggReturn,2021-12-30 00:00:00,1200,4,0.0132356593617648
AggReturn,2021-12-30 00:00:00,1200,8,0.0059695769043565
AggReturn,2021-12-30 00:00:00,300,12,-0.0055754983465711
AggReturn,2021-12-30 00:00:00,300,16,-0.0040152351607793
AggReturn,2021-12-30 00:00:00,300,4,-0.0146226157320366
AggReturn,2021-12-30 00:00:00,300,8,-0.0130483053361394
AggReturn,2021-12-30 00:00:00,500,12,0.0026975676146109
AggReturn,2021-12-30 00:00:00,500,16,0.0049397968684145
AggReturn,2021-12-30 00:00:00,500,4,-0.0047373200056993
AggReturn,2021-12-30 00:00:00,500,8,-0.000318492532059
AggReturn,2021-12-30 00:00:00,800,12,0.0074966262511037
AggReturn,2021-12-30 00:00:00,800,16,0.0052856985452588
AggReturn,2021-12-30 00:00:00,800,4,0.0084678145317852
AggReturn,2021-12-30 00:00:00,800,8,0.0101327661537909
AggReturn,2021-12-31 00:00:00,1200,12,0.0020911773243027
AggReturn,2021-12-31 00:00:00,1200,16,0.0020911773243027
AggReturn,2021-12-31 00:00:00,1200,4,-0.0048941383195908
AggReturn,2021-12-31 00:00:00,1200,8,-0.0014355972507032
AggReturn,2021-12-31 00:00:00,300,12,-0.0021125385436676
AggReturn,2021-12-31 00:00:00,300,16,-0.0048738434918078
AggReturn,2021-12-31 00:00:00,300,4,0.002992599382129
AggReturn,2021-12-31 00:00:00,300,8,0.003059177872122
AggReturn,2021-12-31 00:00:00,500,12,-0.0054730033930883
AggReturn,2021-12-31 00:00:00,500,16,-0.003379149467012
AggReturn,2021-12-31 00:00:00,500,4,-0.0085491896744863
AggReturn,2021-12-31 00:00:00,500,8,-0.006470218881987
AggReturn,2021-12-31 00:00:00,800,12,-0.0030391283112915
AggReturn,2021-12-31 00:00:00,800,16,0.0008515751567927
AggReturn,2021-12-31 00:00:00,800,4,-0.0071536535205047
AggReturn,2021-12-31 00:00:00,800,8,-0.0029402645285991
AggReturn,2022-01-03 00:00:00,1200,12,-0.0047592493252706
AggReturn,2022-01-03 00:00:00,1200,16,-0.0047592493252706
AggReturn,2022-01-03 00:00:00,1200,4,-0.0113556411817974
AggReturn,2022-01-03 00:00:00,1200,8,-0.0053504284153669
AggReturn,2022-01-03 00:00:00,300,12,-0.0001301874180097
AggReturn,2022-01-03 00:00:00,300,16,0.0021711467361885
AggReturn,2022-01-03 00:00:00,300,4,-0.004974672236032
AggReturn,2022-01-03 00:00:00,300,8,-0.000388104628357
AggReturn,2022-01-03 00:00:00,500,12,-0.0005749492318254
AggReturn,2022-01-03 00:00:00,500,16,-0.0073797190468056
AggReturn,2022-01-03 00:00:00,500,4,0.0051645124093405
AggReturn,2022-01-03 00:00:00,500,8,0.002016004387642
AggReturn,2022-01-03 00:00:00,800,12,-0.0022035004791641
AggReturn,2022-01-03 00:00:00,800,16,-0.0022492374631771
AggReturn,2022-01-03 00:00:00,800,4,-0.0022163785888525
AggReturn,2022-01-03 00:00:00,800,8,-0.0079664666580256
AggReturn,2022-01-04 00:00:00,1200,12,-0.0024853150396859
AggReturn,2022-01-04 00:00:00,1200,16,-0.0024853150396859
AggReturn,2022-01-04 00:00:00,1200,4,-0.0092168976658275
AggReturn,2022-01-04 00:00:00,1200,8,-0.0031116341674972
AggReturn,2022-01-04 00:00:00,300,12,-0.0166815838770793
AggReturn,2022-01-04 00:00:00,300,16,-0.0132321434832542
AggReturn,2022-01-04 00:00:00,300,4,-0.0238114063111863
AggReturn,2022-01-04 00:00:00,300,8,-0.0209150901631598
AggReturn,2022-01-04 00:00:00,500,12,-0.0002628928084077
AggReturn,2022-01-04 00:00:00,500,16,-0.0028946431821258
AggReturn,2022-01-04 00:00:00,500,4,0.0019635723157919
AggReturn,2022-01-04 00:00:00,500,8,0.0072113886162853
AggReturn,2022-01-04 00:00:00,800,12,-0.006308318809866
AggReturn,2022-01-04 00:00:00,800,16,-0.0069658051088499
AggReturn,2022-01-04 00:00:00,800,4,-0.0114115685871656
AggReturn,2022-01-04 00:00:00,800,8,-0.0081720556353121
AggReturn,2022-01-05 00:00:00,1200,12,-0.0066083400683629
AggReturn,2022-01-05 00:00:00,1200,16,-0.0066083400683629
AggReturn,2022-01-05 00:00:00,1200,4,-8.597024611592397e-05
AggReturn,2022-01-05 00:00:00,1200,8,-0.0045945423834401
AggReturn,2022-01-05 00:00:00,300,12,-0.0169737189678451
AggReturn,2022-01-05 00:00:00,300,16,-0.0152607948785784
AggReturn,2022-01-05 00:00:00,300,4,-0.0234350846347604
AggReturn,2022-01-05 00:00:00,300,8,-0.0232271777952366
AggReturn,2022-01-05 00:00:00,500,12,-0.001708394105144
AggReturn,2022-01-05 00:00:00,500,16,-0.0073128357859182
AggReturn,2022-01-05 00:00:00,500,4,0.0043025155698349
AggReturn,2022-01-05 00:00:00,500,8,0.0043120192226299
AggReturn,2022-01-05 00:00:00,800,12,-0.0019028003164042
AggReturn,2022-01-05 00:00:00,800,16,-0.0095638862796577
AggReturn,2022-01-05 00:00:00,800,4,-0.0018905383429908
AggReturn,2022-01-05 00:00:00,800,8,-0.0024882257951362
AggReturn,2022-01-06 00:00:00,1200,12,-0.012525427100259
AggReturn,2022-01-06 00:00:00,1200,16,-0.012525427100259
AggReturn,2022-01-06 00:00:00,1200,4,-0.0189661283467207
AggReturn,2022-01-06 00:00:00,1200,8,-0.0116928729545302
AggReturn,2022-01-06 00:00:00,300,12,-0.0338990015051393
AggReturn,2022-01-06 00:00:00,300,16,-0.03211652013522
AggReturn,2022-01-06 00:00:00,300,4,-0.0284077793671419
AggReturn,2022-01-06 00:00:00,300,8,-0.0328374576650686
AggReturn,2022-01-06 00:00:00,500,12,-0.0235540219606791
AggReturn,2022-01-06 00:00:00,500,16,-0.0221125799714417
AggReturn,2022-01-06 00:00:00,500,4,-0.0218953408240039
AggReturn,2022-01-06 00:00:00,500,8,-0.0246116362516093
AggReturn,2022-01-06 00:00:00,800,12,-0.0124228976872753
AggReturn,2022-01-06 00:00:00,800,16,-0.0179232394364631
AggReturn,2022-01-06 00:00:00,800,4,-0.0246417363875154
AggReturn,2022-01-06 00:00:00,800,8,-0.0139104597705314
AggReturn,2022-01-07 00:00:00,1200,12,0.0009008253761927
AggReturn,2022-01-07 00:00:00,1200,16,0.0009008253761927
AggReturn,2022-01-07 00:00:00,1200,4,-0.000460116859578
AggReturn,2022-01-07 00:00:00,1200,8,0.0014174943158009
AggReturn,2022-01-07 00:00:00,300,12,0.008789540832366
AggReturn,2022-01-07 00:00:00,300,16,0.0036364159583268
AggReturn,2022-01-07 00:00:00,300,4,0.0172281630157112
AggReturn,2022-01-07 00:00:00,300,8,0.0095491804075276
AggReturn,2022-01-07 00:00:00,500,12,0.0028338613501548
AggReturn,2022-01-07 00:00:00,500,16,0.0004897515451996
AggReturn,2022-01-07 00:00:00,500,4,-0.005932101190845
AggReturn,2022-01-07 00:00:00,500,8,0.0034682904558144
AggReturn,2022-01-07 00:00:00,800,12,0.0016943499385284
AggReturn,2022-01-07 00:00:00,800,16,0.001950162717291
AggReturn,2022-01-07 00:00:00,800,4,-0.0035553035004604
AggReturn,2022-01-07 00:00:00,800,8,0.0014328349011811
AggReturn,2022-01-10 00:00:00,1200,12,-0.0089396118284549
AggReturn,2022-01-10 00:00:00,1200,16,-0.0089396118284549
AggReturn,2022-01-10 00:00:00,1200,4,-0.0210672680215985
AggReturn,2022-01-10 00:00:00,1200,8,-0.0088885819419898
AggReturn,2022-01-10 00:00:00,300,12,-0.0356695745346883
AggReturn,2022-01-10 00:00:00,300,16,-0.0338123812444864
AggReturn,2022-01-10 00:00:00,300,4,-0.0332663960704076
AggReturn,2022-01-10 00:00:00,300,8,-0.0324301287627771
AggReturn,2022-01-10 00:00:00,500,12,-0.0120296165219729
AggReturn,2022-01-10 00:00:00,500,16,-0.0091122029482727
AggReturn,2022-01-10 00:00:00,500,4,-0.0262802940665019
AggReturn,2022-01-10 00:00:00,500,8,-0.011376174499339
AggReturn,2022-01-10 00:00:00,800,12,-0.0094851543207711
AggReturn,2022-01-10 00:00:00,800,16,-0.0131761039444779
AggReturn,2022-01-10 00:00:00,800,4,-0.0357967909558124
AggReturn,2022-01-10 00:00:00,800,8,-0.0156468425786606
AggReturn,2022-01-11 00:00:00,1200,12,-0.0022495247747172
AggReturn,2022-01-11 00:00:00,1200,16,-0.0022495247747172
AggReturn,2022-01-11 00:00:00,1200,4,0.0040316368869761
AggReturn,2022-01-11 00:00:00,1200,8,0.0003855077534605
AggReturn,2022-01-11 00:00:00,300,12,0.0031486563247232
AggReturn,2022-01-11 00:00:00,300,16,0.0042099013395747
AggReturn,2022-01-11 00:00:00,300,4,-0.0022826881013162
AggReturn,2022-01-11 00:00:00,300,8,0.0047024571323637
AggReturn,2022-01-11 00:00:00,500,12,0.0012173781813819
AggReturn,2022-01-11 00:00:00,500,16,0.0040306819070454
AggReturn,2022-01-11 00:00:00,500,4,0.0071911544091541
AggReturn,2022-01-11 00:00:00,500,8,0.0030383717061485
AggReturn,2022-01-11 00:00:00,800,12,0.0043515471538471
AggReturn,2022-01-11 00:00:00,800,16,0.002622829428677
AggReturn,2022-01-11 00:00:00,800,4,0.0209584274930663
AggReturn,2022-01-11 00:00:00,800,8,0.0071838667968818
AggReturn,2022-01-12 00:00:00,1200,12,0.0094433845497328
AggReturn,2022-01-12 00:00:00,1200,16,0.0094433845497328
AggReturn,2022-01-12 00:00:00,1200,4,0.0104379335297395
AggReturn,2022-01-12 00:00:00,1200,8,0.0116247204484648
AggReturn,2022-01-12 00:00:00,300,12,0.0192538050805537
AggReturn,2022-01-12 00:00:00,300,16,0.0156833680492026
