Field,StrategyOrDate,REBALANCE_INTERVAL,ESCAPE_WEEKLY_CHANGE_LIMIT,Value
AggReturn,2019-05-20 00:00:00,W,0.1,0.0009707687273243
AggReturn,2019-05-20 00:00:00,W,0.2,0.0009707687273243
AggReturn,2019-05-21 00:00:00,M,0.1,0.0087894334459368
AggReturn,2019-05-21 00:00:00,M,0.2,-0.0059503871858238
AggReturn,2019-05-21 00:00:00,W,0.1,0.0139957962277642
AggReturn,2019-05-21 00:00:00,W,0.2,0.0139957962277642
AggReturn,2019-05-22 00:00:00,M,0.1,0.010954063516525
AggReturn,2019-05-22 00:00:00,M,0.2,0.0084585278669887
AggReturn,2019-05-22 00:00:00,W,0.1,0.010954063516525
AggReturn,2019-05-22 00:00:00,W,0.2,0.010954063516525
AggReturn,2019-05-23 00:00:00,M,0.1,0.0051908104404879
AggReturn,2019-05-23 00:00:00,M,0.2,-0.0063976641921744
AggReturn,2019-05-23 00:00:00,W,0.1,0.0051908104404879
AggReturn,2019-05-23 00:00:00,W,0.2,0.0051908104404879
AggReturn,2019-05-24 00:00:00,M,0.1,0.006028572768813
AggReturn,2019-05-24 00:00:00,M,0.2,-0.0082939701436521
AggReturn,2019-05-24 00:00:00,W,0.1,0.006028572768813
AggReturn,2019-05-24 00:00:00,W,0.2,0.006028572768813
AggReturn,2019-05-28 00:00:00,M,0.1,0.0020864679712734
AggReturn,2019-05-28 00:00:00,M,0.2,0.0006016848826655
AggReturn,2019-05-28 00:00:00,W,0.1,0.0020864679712734
AggReturn,2019-05-28 00:00:00,W,0.2,0.0020864679712734
AggReturn,2019-05-29 00:00:00,M,0.1,-0.0027980871265932
AggReturn,2019-05-29 00:00:00,M,0.2,0.004993200006182
AggReturn,2019-05-29 00:00:00,W,0.1,-0.0028016151629626
AggReturn,2019-05-29 00:00:00,W,0.2,-0.0028016151629626
AggReturn,2019-05-30 00:00:00,M,0.1,-0.0101041106655019
AggReturn,2019-05-30 00:00:00,M,0.2,-0.0071713296826526
AggReturn,2019-05-30 00:00:00,W,0.1,-0.0089755653040057
AggReturn,2019-05-30 00:00:00,W,0.2,-0.0089755653040057
AggReturn,2019-05-31 00:00:00,M,0.1,-0.0026601619870982
AggReturn,2019-05-31 00:00:00,M,0.2,-0.0168005272710182
AggReturn,2019-05-31 00:00:00,W,0.1,-0.0010594526632632
AggReturn,2019-05-31 00:00:00,W,0.2,-0.0010594526632632
AggReturn,2019-06-03 00:00:00,M,0.1,-0.003808864293466
AggReturn,2019-06-03 00:00:00,M,0.2,-0.016364853965403
AggReturn,2019-06-03 00:00:00,W,0.1,-0.0043369627151808
AggReturn,2019-06-03 00:00:00,W,0.2,-0.0043369627151808
AggReturn,2019-06-04 00:00:00,M,0.1,0.0037214848172683
AggReturn,2019-06-04 00:00:00,M,0.2,0.0037214848172683
AggReturn,2019-06-04 00:00:00,W,0.1,0.0037214848172683
AggReturn,2019-06-04 00:00:00,W,0.2,0.0037214848172683
AggReturn,2019-06-05 00:00:00,M,0.1,0.0136748380442458
AggReturn,2019-06-05 00:00:00,M,0.2,0.0136748380442458
AggReturn,2019-06-05 00:00:00,W,0.1,0.0136748380442458
AggReturn,2019-06-05 00:00:00,W,0.2,0.0136748380442458
AggReturn,2019-06-06 00:00:00,M,0.1,0.0152388630751259
AggReturn,2019-06-06 00:00:00,M,0.2,0.0152388630751259
AggReturn,2019-06-06 00:00:00,W,0.1,0.0152388630751259
AggReturn,2019-06-06 00:00:00,W,0.2,0.0152388630751259
AggReturn,2019-06-07 00:00:00,M,0.1,0.0069168103913189
AggReturn,2019-06-07 00:00:00,M,0.2,0.0069168103913189
AggReturn,2019-06-07 00:00:00,W,0.1,0.0069168103913189
AggReturn,2019-06-07 00:00:00,W,0.2,0.0069168103913189
AggReturn,2019-06-10 00:00:00,M,0.1,0.0049233222277505
AggReturn,2019-06-10 00:00:00,M,0.2,0.0049233222277505
AggReturn,2019-06-10 00:00:00,W,0.1,0.0049233222277505
AggReturn,2019-06-10 00:00:00,W,0.2,0.0049233222277505
AggReturn,2019-06-11 00:00:00,M,0.1,0.0002993544954983
AggReturn,2019-06-11 00:00:00,M,0.2,0.0002993544954983
AggReturn,2019-06-11 00:00:00,W,0.1,0.0002961176865982
AggReturn,2019-06-11 00:00:00,W,0.2,0.0002961176865982
AggReturn,2019-06-12 00:00:00,M,0.1,-0.010321760345066
AggReturn,2019-06-12 00:00:00,M,0.2,-0.010321760345066
AggReturn,2019-06-12 00:00:00,W,0.1,-0.0072572292470355
AggReturn,2019-06-12 00:00:00,W,0.2,-0.0072572292470355
AggReturn,2019-06-13 00:00:00,M,0.1,0.0074201193421521
AggReturn,2019-06-13 00:00:00,M,0.2,0.0074201193421521
AggReturn,2019-06-13 00:00:00,W,0.1,0.0021740698791832
AggReturn,2019-06-13 00:00:00,W,0.2,0.0021740698791832
AggReturn,2019-06-14 00:00:00,M,0.1,-0.0088829486131675
AggReturn,2019-06-14 00:00:00,M,0.2,-0.0088829486131675
AggReturn,2019-06-14 00:00:00,W,0.1,-0.0137726403589954
AggReturn,2019-06-14 00:00:00,W,0.2,-0.0137726403589954
AggReturn,2019-06-17 00:00:00,M,0.1,0.0016563918987486
AggReturn,2019-06-17 00:00:00,M,0.2,0.0016563918987486
AggReturn,2019-06-17 00:00:00,W,0.1,-0.0008785103221008
AggReturn,2019-06-17 00:00:00,W,0.2,-0.0008785103221008
AggReturn,2019-06-18 00:00:00,M,0.1,0.0070759173596336
AggReturn,2019-06-18 00:00:00,M,0.2,0.0070759173596336
AggReturn,2019-06-18 00:00:00,W,0.1,0.0086077196749082
AggReturn,2019-06-18 00:00:00,W,0.2,0.0086077196749082
AggReturn,2019-06-19 00:00:00,M,0.1,-0.0023662621592375
AggReturn,2019-06-19 00:00:00,M,0.2,-0.0023662621592375
AggReturn,2019-06-19 00:00:00,W,0.1,-0.0015911282085077
AggReturn,2019-06-19 00:00:00,W,0.2,-0.0015911282085077
AggReturn,2019-06-20 00:00:00,M,0.1,0.018626374482243
AggReturn,2019-06-20 00:00:00,M,0.2,0.018626374482243
AggReturn,2019-06-20 00:00:00,W,0.1,0.0275614915713359
AggReturn,2019-06-20 00:00:00,W,0.2,0.0275614915713359
AggReturn,2019-06-21 00:00:00,M,0.1,-0.0052140712861793
AggReturn,2019-06-21 00:00:00,M,0.2,-0.0052140712861793
AggReturn,2019-06-21 00:00:00,W,0.1,-0.0082655592750885
AggReturn,2019-06-21 00:00:00,W,0.2,-0.0082655592750885
AggReturn,2019-06-24 00:00:00,M,0.1,-0.007923505378916
AggReturn,2019-06-24 00:00:00,M,0.2,-0.007923505378916
AggReturn,2019-06-24 00:00:00,W,0.1,-0.0101134681609156
AggReturn,2019-06-24 00:00:00,W,0.2,-0.0101134681609156
AggReturn,2019-06-25 00:00:00,M,0.1,-0.0095080164038662
AggReturn,2019-06-25 00:00:00,M,0.2,-0.0095080164038662
AggReturn,2019-06-25 00:00:00,W,0.1,-0.0085586748826963
AggReturn,2019-06-25 00:00:00,W,0.2,-0.0085586748826963
AggReturn,2019-06-26 00:00:00,M,0.1,-0.01273898406536
AggReturn,2019-06-26 00:00:00,M,0.2,-0.01273898406536
AggReturn,2019-06-26 00:00:00,W,0.1,-0.009221336074855
AggReturn,2019-06-26 00:00:00,W,0.2,-0.009221336074855
AggReturn,2019-06-27 00:00:00,M,0.1,-0.0160040443468764
AggReturn,2019-06-27 00:00:00,M,0.2,-0.0160040443468764
AggReturn,2019-06-27 00:00:00,W,0.1,-0.0109604731450198
AggReturn,2019-06-27 00:00:00,W,0.2,-0.0109604731450198
AggReturn,2019-06-28 00:00:00,M,0.1,0.0160878248113774
AggReturn,2019-06-28 00:00:00,M,0.2,0.0160878248113774
AggReturn,2019-06-28 00:00:00,W,0.1,0.0187318715677904
AggReturn,2019-06-28 00:00:00,W,0.2,0.0187318715677904
AggReturn,2019-07-01 00:00:00,M,0.1,0.012825400445096
AggReturn,2019-07-01 00:00:00,M,0.2,0.012825400445096
AggReturn,2019-07-01 00:00:00,W,0.1,0.0162700246771088
AggReturn,2019-07-01 00:00:00,W,0.2,0.0162700246771088
AggReturn,2019-07-02 00:00:00,M,0.1,-0.0072380719927977
AggReturn,2019-07-02 00:00:00,M,0.2,-0.0072380719927977
AggReturn,2019-07-02 00:00:00,W,0.1,0.0014114604949627
AggReturn,2019-07-02 00:00:00,W,0.2,0.0014114604949627
AggReturn,2019-07-03 00:00:00,M,0.1,0.0155503669250326
AggReturn,2019-07-03 00:00:00,M,0.2,0.0155503669250326
AggReturn,2019-07-03 00:00:00,W,0.1,0.0155503669250326
AggReturn,2019-07-03 00:00:00,W,0.2,0.0155503669250326
AggReturn,2019-07-05 00:00:00,M,0.1,0.0041099652825105
AggReturn,2019-07-05 00:00:00,M,0.2,0.0041099652825105
AggReturn,2019-07-05 00:00:00,W,0.1,0.0041099652825105
AggReturn,2019-07-05 00:00:00,W,0.2,0.0041099652825105
AggReturn,2019-07-08 00:00:00,M,0.1,0.007285030736001
AggReturn,2019-07-08 00:00:00,M,0.2,0.007285030736001
AggReturn,2019-07-08 00:00:00,W,0.1,0.007285030736001
AggReturn,2019-07-08 00:00:00,W,0.2,0.007285030736001
AggReturn,2019-07-09 00:00:00,M,0.1,0.0026449456898956
AggReturn,2019-07-09 00:00:00,M,0.2,0.0026449456898956
AggReturn,2019-07-09 00:00:00,W,0.1,0.0026449456898956
AggReturn,2019-07-09 00:00:00,W,0.2,0.0026449456898956
AggReturn,2019-07-10 00:00:00,M,0.1,0.0059993450219717
AggReturn,2019-07-10 00:00:00,M,0.2,0.0059993450219717
AggReturn,2019-07-10 00:00:00,W,0.1,0.0059993450219717
AggReturn,2019-07-10 00:00:00,W,0.2,0.0059993450219717
AggReturn,2019-07-11 00:00:00,M,0.1,0.001613416572076
AggReturn,2019-07-11 00:00:00,M,0.2,0.001613416572076
AggReturn,2019-07-11 00:00:00,W,0.1,0.001613416572076
AggReturn,2019-07-11 00:00:00,W,0.2,0.001613416572076
AggReturn,2019-07-12 00:00:00,M,0.1,-0.0020921237176913
AggReturn,2019-07-12 00:00:00,M,0.2,-0.0020921237176913
AggReturn,2019-07-12 00:00:00,W,0.1,-0.0020921237176913
AggReturn,2019-07-12 00:00:00,W,0.2,-0.0020921237176913
AggReturn,2019-07-15 00:00:00,M,0.1,0.0138165529017783
AggReturn,2019-07-15 00:00:00,M,0.2,0.0138165529017783
AggReturn,2019-07-15 00:00:00,W,0.1,0.0138165529017783
AggReturn,2019-07-15 00:00:00,W,0.2,0.0138165529017783
AggReturn,2019-07-16 00:00:00,M,0.1,0.0051114687701935
AggReturn,2019-07-16 00:00:00,M,0.2,0.0051114687701935
AggReturn,2019-07-16 00:00:00,W,0.1,0.0051114687701935
AggReturn,2019-07-16 00:00:00,W,0.2,0.0051114687701935
AggReturn,2019-07-17 00:00:00,M,0.1,-0.0020055044443565
AggReturn,2019-07-17 00:00:00,M,0.2,-0.0020055044443565
AggReturn,2019-07-17 00:00:00,W,0.1,-0.0020055044443565
AggReturn,2019-07-17 00:00:00,W,0.2,-0.0020055044443565
AggReturn,2019-07-18 00:00:00,M,0.1,-0.0169930553232026
AggReturn,2019-07-18 00:00:00,M,0.2,-0.0169930553232026
AggReturn,2019-07-18 00:00:00,W,0.1,-0.0169930553232026
AggReturn,2019-07-18 00:00:00,W,0.2,-0.0169930553232026
AggReturn,2019-07-19 00:00:00,M,0.1,0.0083037887527573
AggReturn,2019-07-19 00:00:00,M,0.2,0.0083037887527573
AggReturn,2019-07-19 00:00:00,W,0.1,0.0083037887527573
AggReturn,2019-07-19 00:00:00,W,0.2,0.0083037887527573
AggReturn,2019-07-22 00:00:00,M,0.1,0.0003642254788533
AggReturn,2019-07-22 00:00:00,M,0.2,0.0003642254788533
AggReturn,2019-07-22 00:00:00,W,0.1,0.0003642254788533
AggReturn,2019-07-22 00:00:00,W,0.2,0.0003642254788533
AggReturn,2019-07-23 00:00:00,M,0.1,-0.0017705822250382
AggReturn,2019-07-23 00:00:00,M,0.2,-0.0017705822250382
AggReturn,2019-07-23 00:00:00,W,0.1,-0.0017705822250382
AggReturn,2019-07-23 00:00:00,W,0.2,-0.0017705822250382
AggReturn,2019-07-24 00:00:00,M,0.1,-0.0073630867013007
AggReturn,2019-07-24 00:00:00,M,0.2,-0.0073630867013007
AggReturn,2019-07-24 00:00:00,W,0.1,-0.0073630867013007
AggReturn,2019-07-24 00:00:00,W,0.2,-0.0073630867013007
AggReturn,2019-07-25 00:00:00,M,0.1,0.0055805783713409
AggReturn,2019-07-25 00:00:00,M,0.2,0.0055805783713409
AggReturn,2019-07-25 00:00:00,W,0.1,0.0055805783713409
AggReturn,2019-07-25 00:00:00,W,0.2,0.0055805783713409
AggReturn,2019-07-26 00:00:00,M,0.1,-0.004885860962157
AggReturn,2019-07-26 00:00:00,M,0.2,-0.004885860962157
AggReturn,2019-07-26 00:00:00,W,0.1,-0.004885860962157
AggReturn,2019-07-26 00:00:00,W,0.2,-0.004885860962157
AggReturn,2019-07-29 00:00:00,M,0.1,-0.0014935402110978
AggReturn,2019-07-29 00:00:00,M,0.2,-0.0014935402110978
AggReturn,2019-07-29 00:00:00,W,0.1,-0.0014935402110978
AggReturn,2019-07-29 00:00:00,W,0.2,-0.0014935402110978
AggReturn,2019-07-30 00:00:00,M,0.1,0.0002956543229788
AggReturn,2019-07-30 00:00:00,M,0.2,0.0002956543229788
AggReturn,2019-07-30 00:00:00,W,0.1,0.0002956543229788
AggReturn,2019-07-30 00:00:00,W,0.2,0.0002956543229788
AggReturn,2019-07-31 00:00:00,M,0.1,0.006057643147576
AggReturn,2019-07-31 00:00:00,M,0.2,0.006057643147576
AggReturn,2019-07-31 00:00:00,W,0.1,0.006057643147576
AggReturn,2019-07-31 00:00:00,W,0.2,0.006057643147576
AggReturn,2019-08-01 00:00:00,M,0.1,-0.0163841488111477
AggReturn,2019-08-01 00:00:00,M,0.2,-0.0163841488111477
AggReturn,2019-08-01 00:00:00,W,0.1,-0.0163841488111477
AggReturn,2019-08-01 00:00:00,W,0.2,-0.0163841488111477
AggReturn,2019-08-02 00:00:00,M,0.1,-0.0170018193415379
AggReturn,2019-08-02 00:00:00,M,0.2,-0.0170018193415379
AggReturn,2019-08-02 00:00:00,W,0.1,-0.0170018193415379
AggReturn,2019-08-02 00:00:00,W,0.2,-0.0170018193415379
AggReturn,2019-08-05 00:00:00,M,0.1,-0.0164182646793757
AggReturn,2019-08-05 00:00:00,M,0.2,-0.0164182646793757
AggReturn,2019-08-05 00:00:00,W,0.1,-0.0164182646793757
AggReturn,2019-08-05 00:00:00,W,0.2,-0.0164182646793757
AggReturn,2019-08-06 00:00:00,M,0.1,-0.0118428529253992
AggReturn,2019-08-06 00:00:00,M,0.2,-0.0118428529253992
AggReturn,2019-08-06 00:00:00,W,0.1,-0.0118428529253992
AggReturn,2019-08-06 00:00:00,W,0.2,-0.0118428529253992
AggReturn,2019-08-07 00:00:00,M,0.1,0.0226945477948375
AggReturn,2019-08-07 00:00:00,M,0.2,0.0226945477948375
AggReturn,2019-08-07 00:00:00,W,0.1,0.0226945477948375
AggReturn,2019-08-07 00:00:00,W,0.2,0.0226945477948375
AggReturn,2019-08-08 00:00:00,M,0.1,-0.0218470653969828
AggReturn,2019-08-08 00:00:00,M,0.2,-0.0218470653969828
AggReturn,2019-08-08 00:00:00,W,0.1,-0.0218470653969828
AggReturn,2019-08-08 00:00:00,W,0.2,-0.0218470653969828
AggReturn,2019-08-09 00:00:00,M,0.1,0.0467201830464257
AggReturn,2019-08-09 00:00:00,M,0.2,0.0467201830464257
AggReturn,2019-08-09 00:00:00,W,0.1,0.0467201830464257
AggReturn,2019-08-09 00:00:00,W,0.2,0.0467201830464257
AggReturn,2019-08-12 00:00:00,M,0.1,0.0001529216915208
AggReturn,2019-08-12 00:00:00,M,0.2,0.0001529216915208
AggReturn,2019-08-12 00:00:00,W,0.1,0.0001529216915208
AggReturn,2019-08-12 00:00:00,W,0.2,0.0001529216915208
AggReturn,2019-08-13 00:00:00,M,0.1,-0.0198119589845741
AggReturn,2019-08-13 00:00:00,M,0.2,-0.0198119589845741
AggReturn,2019-08-13 00:00:00,W,0.1,-0.0198119589845741
AggReturn,2019-08-13 00:00:00,W,0.2,-0.0198119589845741
AggReturn,2019-08-14 00:00:00,M,0.1,0.0125217439248803
AggReturn,2019-08-14 00:00:00,M,0.2,0.0125217439248803
AggReturn,2019-08-14 00:00:00,W,0.1,0.0125217439248803
AggReturn,2019-08-14 00:00:00,W,0.2,0.0125217439248803
AggReturn,2019-08-15 00:00:00,M,0.1,-0.0068524157471886
AggReturn,2019-08-15 00:00:00,M,0.2,-0.0068524157471886
AggReturn,2019-08-15 00:00:00,W,0.1,-0.0068524157471886
AggReturn,2019-08-15 00:00:00,W,0.2,-0.0068524157471886
AggReturn,2019-08-16 00:00:00,M,0.1,0.0110918638486844
AggReturn,2019-08-16 00:00:00,M,0.2,0.0110918638486844
AggReturn,2019-08-16 00:00:00,W,0.1,0.0110918638486844
AggReturn,2019-08-16 00:00:00,W,0.2,0.0110918638486844
AggReturn,2019-08-19 00:00:00,M,0.1,0.0109710271478413
AggReturn,2019-08-19 00:00:00,M,0.2,0.0109710271478413
AggReturn,2019-08-19 00:00:00,W,0.1,0.0109710271478413
AggReturn,2019-08-19 00:00:00,W,0.2,0.0109710271478413
AggReturn,2019-08-20 00:00:00,M,0.1,-0.0009793402006636
AggReturn,2019-08-20 00:00:00,M,0.2,-0.0009793402006636
AggReturn,2019-08-20 00:00:00,W,0.1,-0.0009846797054125
AggReturn,2019-08-20 00:00:00,W,0.2,-0.0009846797054125
AggReturn,2019-08-21 00:00:00,M,0.1,0.0038472512341834
AggReturn,2019-08-21 00:00:00,M,0.2,0.0038472512341834
AggReturn,2019-08-21 00:00:00,W,0.1,0.0034841915094516
AggReturn,2019-08-21 00:00:00,W,0.2,0.0034841915094516
AggReturn,2019-08-22 00:00:00,M,0.1,-0.0024184558244568
AggReturn,2019-08-22 00:00:00,M,0.2,-0.0024184558244568
AggReturn,2019-08-22 00:00:00,W,0.1,0.0082549719365493
AggReturn,2019-08-22 00:00:00,W,0.2,0.0082549719365493
AggReturn,2019-08-23 00:00:00,M,0.1,-0.0020838447191548
AggReturn,2019-08-23 00:00:00,M,0.2,-0.0020838447191548
AggReturn,2019-08-23 00:00:00,W,0.1,-0.0080091380252658
AggReturn,2019-08-23 00:00:00,W,0.2,-0.0080091380252658
AggReturn,2019-08-26 00:00:00,M,0.1,-0.0114051353668196
AggReturn,2019-08-26 00:00:00,M,0.2,-0.0114051353668196
AggReturn,2019-08-26 00:00:00,W,0.1,-0.0094467298470187
AggReturn,2019-08-26 00:00:00,W,0.2,-0.0094467298470187
AggReturn,2019-08-27 00:00:00,M,0.1,0.0066668863896574
AggReturn,2019-08-27 00:00:00,M,0.2,0.0066668863896574
AggReturn,2019-08-27 00:00:00,W,0.1,0.0198194562160312
AggReturn,2019-08-27 00:00:00,W,0.2,0.0198194562160312
AggReturn,2019-08-28 00:00:00,M,0.1,-0.0030071153883504
AggReturn,2019-08-28 00:00:00,M,0.2,-0.0030071153883504
AggReturn,2019-08-28 00:00:00,W,0.1,0.0042078343628968
AggReturn,2019-08-28 00:00:00,W,0.2,0.0042078343628968
AggReturn,2019-08-29 00:00:00,M,0.1,0.0224772541263511
AggReturn,2019-08-29 00:00:00,M,0.2,0.0224772541263511
AggReturn,2019-08-29 00:00:00,W,0.1,0.0072815372037895
AggReturn,2019-08-29 00:00:00,W,0.2,0.0072815372037895
AggReturn,2019-08-30 00:00:00,M,0.1,0.0130694365771539
AggReturn,2019-08-30 00:00:00,M,0.2,0.0130694365771539
AggReturn,2019-08-30 00:00:00,W,0.1,0.0049311522835991
AggReturn,2019-08-30 00:00:00,W,0.2,0.0049311522835991
AggReturn,2019-09-03 00:00:00,M,0.1,-0.0132954204871665
AggReturn,2019-09-03 00:00:00,M,0.2,-0.0132954204871665
AggReturn,2019-09-03 00:00:00,W,0.1,-0.0102591511189581
AggReturn,2019-09-03 00:00:00,W,0.2,-0.0102591511189581
AggReturn,2019-09-04 00:00:00,M,0.1,0.0147097264623152
AggReturn,2019-09-04 00:00:00,M,0.2,0.0147097264623152
AggReturn,2019-09-04 00:00:00,W,0.1,0.0076104751355175
AggReturn,2019-09-04 00:00:00,W,0.2,0.0076104751355175
AggReturn,2019-09-05 00:00:00,M,0.1,0.0103146877286981
AggReturn,2019-09-05 00:00:00,M,0.2,0.0103146877286981
AggReturn,2019-09-05 00:00:00,W,0.1,0.0103146877286981
AggReturn,2019-09-05 00:00:00,W,0.2,0.0103146877286981
AggReturn,2019-09-06 00:00:00,M,0.1,0.0038241578076245
AggReturn,2019-09-06 00:00:00,M,0.2,0.0038241578076245
AggReturn,2019-09-06 00:00:00,W,0.1,0.0038241578076245
AggReturn,2019-09-06 00:00:00,W,0.2,0.0038241578076245
AggReturn,2019-09-09 00:00:00,M,0.1,0.0031952834382509
AggReturn,2019-09-09 00:00:00,M,0.2,0.0031952834382509
AggReturn,2019-09-09 00:00:00,W,0.1,0.0031952834382509
AggReturn,2019-09-09 00:00:00,W,0.2,0.0031952834382509
AggReturn,2019-09-10 00:00:00,M,0.1,-0.020118439023664
AggReturn,2019-09-10 00:00:00,M,0.2,-0.020118439023664
AggReturn,2019-09-10 00:00:00,W,0.1,-0.0201212884175769
AggReturn,2019-09-10 00:00:00,W,0.2,-0.0201212884175769
AggReturn,2019-09-11 00:00:00,M,0.1,0.0078263936026555
AggReturn,2019-09-11 00:00:00,M,0.2,0.0078263936026555
AggReturn,2019-09-11 00:00:00,W,0.1,-0.0134988758583474
AggReturn,2019-09-11 00:00:00,W,0.2,-0.0134988758583474
AggReturn,2019-09-12 00:00:00,M,0.1,-0.0006550375856567
AggReturn,2019-09-12 00:00:00,M,0.2,-0.0006550375856567
AggReturn,2019-09-12 00:00:00,W,0.1,0.0019320944031005
AggReturn,2019-09-12 00:00:00,W,0.2,0.0019320944031005
AggReturn,2019-09-13 00:00:00,M,0.1,-0.0168441354175723
AggReturn,2019-09-13 00:00:00,M,0.2,-0.0168441354175723
AggReturn,2019-09-13 00:00:00,W,0.1,-0.0103135538855957
AggReturn,2019-09-13 00:00:00,W,0.2,-0.0103135538855957
AggReturn,2019-09-16 00:00:00,M,0.1,0.0058791544206008
AggReturn,2019-09-16 00:00:00,M,0.2,0.0058791544206008
AggReturn,2019-09-16 00:00:00,W,0.1,-0.0101113243718393
AggReturn,2019-09-16 00:00:00,W,0.2,-0.0101113243718393
AggReturn,2019-09-17 00:00:00,M,0.1,-0.0093840644781143
AggReturn,2019-09-17 00:00:00,M,0.2,-0.0093840644781143
AggReturn,2019-09-17 00:00:00,W,0.1,-0.0105140910603121
AggReturn,2019-09-17 00:00:00,W,0.2,-0.0105140910603121
AggReturn,2019-09-18 00:00:00,M,0.1,0.0133130390992254
AggReturn,2019-09-18 00:00:00,M,0.2,0.0133130390992254
AggReturn,2019-09-18 00:00:00,W,0.1,0.0133130390992254
AggReturn,2019-09-18 00:00:00,W,0.2,0.0133130390992254
AggReturn,2019-09-19 00:00:00,M,0.1,0.0051016655873374
AggReturn,2019-09-19 00:00:00,M,0.2,0.0051016655873374
AggReturn,2019-09-19 00:00:00,W,0.1,0.0051016655873374
AggReturn,2019-09-19 00:00:00,W,0.2,0.0051016655873374
AggReturn,2019-09-20 00:00:00,M,0.1,-0.0064213948440113
AggReturn,2019-09-20 00:00:00,M,0.2,-0.0064213948440113
AggReturn,2019-09-20 00:00:00,W,0.1,-0.0064213948440113
AggReturn,2019-09-20 00:00:00,W,0.2,-0.0064213948440113
AggReturn,2019-09-23 00:00:00,M,0.1,-0.0011267827057145
AggReturn,2019-09-23 00:00:00,M,0.2,-0.0011267827057145
AggReturn,2019-09-23 00:00:00,W,0.1,-0.0011267827057145
AggReturn,2019-09-23 00:00:00,W,0.2,-0.0011267827057145
AggReturn,2019-09-24 00:00:00,M,0.1,0.0080670971370101
AggReturn,2019-09-24 00:00:00,M,0.2,0.0080670971370101
AggReturn,2019-09-24 00:00:00,W,0.1,0.0080670971370101
AggReturn,2019-09-24 00:00:00,W,0.2,0.0080670971370101
AggReturn,2019-09-25 00:00:00,M,0.1,-0.0304525955082374
AggReturn,2019-09-25 00:00:00,M,0.2,-0.0304525955082374
AggReturn,2019-09-25 00:00:00,W,0.1,-0.0304525955082374
AggReturn,2019-09-25 00:00:00,W,0.2,-0.0304525955082374
AggReturn,2019-09-26 00:00:00,M,0.1,-0.0029389278533449
AggReturn,2019-09-26 00:00:00,M,0.2,-0.0029389278533449
AggReturn,2019-09-26 00:00:00,W,0.1,-0.0029389278533449
AggReturn,2019-09-26 00:00:00,W,0.2,-0.0029389278533449
AggReturn,2019-09-27 00:00:00,M,0.1,-0.0012601696189701
AggReturn,2019-09-27 00:00:00,M,0.2,-0.0012601696189701
AggReturn,2019-09-27 00:00:00,W,0.1,-0.0012601696189701
AggReturn,2019-09-27 00:00:00,W,0.2,-0.0012601696189701
AggReturn,2019-09-30 00:00:00,M,0.1,-0.001918475595034
AggReturn,2019-09-30 00:00:00,M,0.2,-0.001918475595034
AggReturn,2019-09-30 00:00:00,W,0.1,-0.001918475595034
AggReturn,2019-09-30 00:00:00,W,0.2,-0.001918475595034
AggReturn,2019-10-01 00:00:00,M,0.1,0.0016071106926164
AggReturn,2019-10-01 00:00:00,M,0.2,0.0016071106926164
AggReturn,2019-10-01 00:00:00,W,0.1,0.0016071106926164
AggReturn,2019-10-01 00:00:00,W,0.2,0.0016071106926164
AggReturn,2019-10-02 00:00:00,M,0.1,0.001319819821232
AggReturn,2019-10-02 00:00:00,M,0.2,0.001319819821232
AggReturn,2019-10-02 00:00:00,W,0.1,0.001319819821232
AggReturn,2019-10-02 00:00:00,W,0.2,0.001319819821232
AggReturn,2019-10-03 00:00:00,M,0.1,-0.0244794320776753
AggReturn,2019-10-03 00:00:00,M,0.2,-0.0244794320776753
AggReturn,2019-10-03 00:00:00,W,0.1,-0.0244794320776753
AggReturn,2019-10-03 00:00:00,W,0.2,-0.0244794320776753
AggReturn,2019-10-04 00:00:00,M,0.1,-0.0050905810864135
AggReturn,2019-10-04 00:00:00,M,0.2,-0.0050905810864135
AggReturn,2019-10-04 00:00:00,W,0.1,-0.0050905810864135
AggReturn,2019-10-04 00:00:00,W,0.2,-0.0050905810864135
AggReturn,2019-10-07 00:00:00,M,0.1,0.0132548326838048
AggReturn,2019-10-07 00:00:00,M,0.2,0.0132548326838048
AggReturn,2019-10-07 00:00:00,W,0.1,0.0132548326838048
AggReturn,2019-10-07 00:00:00,W,0.2,0.0132548326838048
AggReturn,2019-10-08 00:00:00,M,0.1,-0.0053132331109116
AggReturn,2019-10-08 00:00:00,M,0.2,-0.0053132331109116
AggReturn,2019-10-08 00:00:00,W,0.1,-0.0053132331109116
AggReturn,2019-10-08 00:00:00,W,0.2,-0.0053132331109116
AggReturn,2019-10-09 00:00:00,M,0.1,0.0088781175081784
AggReturn,2019-10-09 00:00:00,M,0.2,0.0088781175081784
AggReturn,2019-10-09 00:00:00,W,0.1,0.0088781175081784
AggReturn,2019-10-09 00:00:00,W,0.2,0.0088781175081784
AggReturn,2019-10-10 00:00:00,M,0.1,-0.0076126495757364
AggReturn,2019-10-10 00:00:00,M,0.2,-0.0076126495757364
AggReturn,2019-10-10 00:00:00,W,0.1,-0.0076126495757364
AggReturn,2019-10-10 00:00:00,W,0.2,-0.0076126495757364
AggReturn,2019-10-11 00:00:00,M,0.1,0.0080838238343978
AggReturn,2019-10-11 00:00:00,M,0.2,0.0080838238343978
AggReturn,2019-10-11 00:00:00,W,0.1,0.0080838238343978
AggReturn,2019-10-11 00:00:00,W,0.2,0.0080838238343978
