Field,StrategyOrDate,PRICE_LOWER_LIMIT,TOP_N_COUNT,Value
AggReturn,2019-05-21 00:00:00,1200,4,0.0006910941514839
AggReturn,2019-05-21 00:00:00,1200,8,0.0030152576686187
AggReturn,2019-05-21 00:00:00,500,12,0.0146018632672604
AggReturn,2019-05-21 00:00:00,500,16,0.0100386947353422
AggReturn,2019-05-21 00:00:00,500,2,-0.0028419551598201
AggReturn,2019-05-21 00:00:00,500,4,0.0055036743968562
AggReturn,2019-05-21 00:00:00,500,8,0.008790618727022
AggReturn,2019-05-21 00:00:00,800,12,0.0029296165265758
AggReturn,2019-05-21 00:00:00,800,16,0.0012775086978455
AggReturn,2019-05-21 00:00:00,800,2,-0.0075890369122284
AggReturn,2019-05-21 00:00:00,800,4,0.0024032313571916
AggReturn,2019-05-21 00:00:00,800,8,0.0019910529074933
AggReturn,2019-05-22 00:00:00,1200,12,0.0057334080787689
AggReturn,2019-05-22 00:00:00,1200,16,0.0206311488169347
AggReturn,2019-05-22 00:00:00,1200,2,-0.0255552184580454
AggReturn,2019-05-22 00:00:00,1200,4,-0.0003126551763277
AggReturn,2019-05-22 00:00:00,1200,8,-0.0096110767398797
AggReturn,2019-05-22 00:00:00,500,12,-0.0665873127285335
AggReturn,2019-05-22 00:00:00,500,16,-0.0591873312672998
AggReturn,2019-05-22 00:00:00,500,2,-0.023168482838049
AggReturn,2019-05-22 00:00:00,500,4,-0.0240813032277034
AggReturn,2019-05-22 00:00:00,500,8,-0.1031816241600993
AggReturn,2019-05-22 00:00:00,800,12,-0.0685714891340396
AggReturn,2019-05-22 00:00:00,800,16,-0.0502124601009981
AggReturn,2019-05-22 00:00:00,800,2,-0.0264261756493426
AggReturn,2019-05-22 00:00:00,800,4,0.0013593272433192
AggReturn,2019-05-22 00:00:00,800,8,-0.0884535368179046
AggReturn,2019-05-23 00:00:00,1200,12,-0.0001719925111872
AggReturn,2019-05-23 00:00:00,1200,16,-0.027749504183816
AggReturn,2019-05-23 00:00:00,1200,2,0.0405768749282656
AggReturn,2019-05-23 00:00:00,1200,4,0.0332272226297424
AggReturn,2019-05-23 00:00:00,1200,8,0.0366284741910232
AggReturn,2019-05-23 00:00:00,500,12,0.0228225214975307
AggReturn,2019-05-23 00:00:00,500,16,0.0235131138870346
AggReturn,2019-05-23 00:00:00,500,2,0.0450175253207087
AggReturn,2019-05-23 00:00:00,500,4,-0.0122328542582812
AggReturn,2019-05-23 00:00:00,500,8,0.0236403785657916
AggReturn,2019-05-23 00:00:00,800,12,0.0404987082319567
AggReturn,2019-05-23 00:00:00,800,16,0.0241070995131237
AggReturn,2019-05-23 00:00:00,800,2,0.0426506287109268
AggReturn,2019-05-23 00:00:00,800,4,0.0370189396650582
AggReturn,2019-05-23 00:00:00,800,8,0.0382339893766214
AggReturn,2019-05-24 00:00:00,1200,12,0.0015892617479614
AggReturn,2019-05-24 00:00:00,1200,16,-0.0096764872939457
AggReturn,2019-05-24 00:00:00,1200,2,0.0199228351094902
AggReturn,2019-05-24 00:00:00,1200,4,0.0060852021461584
AggReturn,2019-05-24 00:00:00,1200,8,0.0098587219127825
AggReturn,2019-05-24 00:00:00,500,12,0.0106826738397867
AggReturn,2019-05-24 00:00:00,500,16,0.012736631282365
AggReturn,2019-05-24 00:00:00,500,2,0.0315559634640953
AggReturn,2019-05-24 00:00:00,500,4,0.0212816848782326
AggReturn,2019-05-24 00:00:00,500,8,0.0159341247997809
AggReturn,2019-05-24 00:00:00,800,12,0.0102193080489589
AggReturn,2019-05-24 00:00:00,800,16,0.0054217744691619
AggReturn,2019-05-24 00:00:00,800,2,0.0329752662594669
AggReturn,2019-05-24 00:00:00,800,4,0.0088314755171357
AggReturn,2019-05-24 00:00:00,800,8,0.009705811363783
AggReturn,2019-05-28 00:00:00,1200,12,-0.0182987740630319
AggReturn,2019-05-28 00:00:00,1200,16,-0.0084336270267662
AggReturn,2019-05-28 00:00:00,1200,2,-0.0312348741185754
AggReturn,2019-05-28 00:00:00,1200,4,-0.0229457031149592
AggReturn,2019-05-28 00:00:00,1200,8,-0.0233107839516048
AggReturn,2019-05-28 00:00:00,500,12,-0.0613317880785499
AggReturn,2019-05-28 00:00:00,500,16,-0.042718266448623
AggReturn,2019-05-28 00:00:00,500,2,-0.0239380665632691
AggReturn,2019-05-28 00:00:00,500,4,-0.0104590368642856
AggReturn,2019-05-28 00:00:00,500,8,-0.0201276695406801
AggReturn,2019-05-28 00:00:00,800,12,-0.019374193324491
AggReturn,2019-05-28 00:00:00,800,16,-0.0236017430973108
AggReturn,2019-05-28 00:00:00,800,2,-0.0281136367719726
AggReturn,2019-05-28 00:00:00,800,4,-0.0240273756568057
AggReturn,2019-05-28 00:00:00,800,8,-0.0145938321377265
AggReturn,2019-05-29 00:00:00,1200,12,0.0025039813028316
AggReturn,2019-05-29 00:00:00,1200,16,-0.0057661872724508
AggReturn,2019-05-29 00:00:00,1200,2,0.0097533565572597
AggReturn,2019-05-29 00:00:00,1200,4,0.0120489206155344
AggReturn,2019-05-29 00:00:00,1200,8,0.0073286134053206
AggReturn,2019-05-29 00:00:00,500,12,0.0114990459197735
AggReturn,2019-05-29 00:00:00,500,16,0.0048535572985497
AggReturn,2019-05-29 00:00:00,500,2,0.0163264574266006
AggReturn,2019-05-29 00:00:00,500,4,0.0155964221152231
AggReturn,2019-05-29 00:00:00,500,8,0.0111153382599671
AggReturn,2019-05-29 00:00:00,800,12,-7.613305148934093e-05
AggReturn,2019-05-29 00:00:00,800,16,0.006715255949993
AggReturn,2019-05-29 00:00:00,800,2,0.0173499761264921
AggReturn,2019-05-29 00:00:00,800,4,0.0201211777434535
AggReturn,2019-05-29 00:00:00,800,8,0.0015524534584183
AggReturn,2019-05-30 00:00:00,1200,12,0.0127781462775358
AggReturn,2019-05-30 00:00:00,1200,16,0.0139110392928318
AggReturn,2019-05-30 00:00:00,1200,2,-0.0108615093954317
AggReturn,2019-05-30 00:00:00,1200,4,-0.013544481107786
AggReturn,2019-05-30 00:00:00,1200,8,-0.0011902012282547
AggReturn,2019-05-30 00:00:00,500,12,-0.0319231434211709
AggReturn,2019-05-30 00:00:00,500,16,-0.0185716436777142
AggReturn,2019-05-30 00:00:00,500,2,-0.012308194545815
AggReturn,2019-05-30 00:00:00,500,4,-0.0013016714712508
AggReturn,2019-05-30 00:00:00,500,8,-0.0525156176204128
AggReturn,2019-05-30 00:00:00,800,12,-0.0275654203689933
AggReturn,2019-05-30 00:00:00,800,16,-0.0274941200243254
AggReturn,2019-05-30 00:00:00,800,2,-0.0047312100872479
AggReturn,2019-05-30 00:00:00,800,4,-0.0144257719362917
AggReturn,2019-05-30 00:00:00,800,8,-0.0510425334192965
AggReturn,2019-05-31 00:00:00,1200,12,0.0164162100413496
AggReturn,2019-05-31 00:00:00,1200,16,0.0038024072378023
AggReturn,2019-05-31 00:00:00,1200,2,0.0148830458634708
AggReturn,2019-05-31 00:00:00,1200,4,0.0146409333705956
AggReturn,2019-05-31 00:00:00,1200,8,-0.0125877311699754
AggReturn,2019-05-31 00:00:00,500,12,0.0024711697765897
AggReturn,2019-05-31 00:00:00,500,16,-0.0131585726644035
AggReturn,2019-05-31 00:00:00,500,2,0.0107938581448385
AggReturn,2019-05-31 00:00:00,500,4,0.0064686638254202
AggReturn,2019-05-31 00:00:00,500,8,0.0021313976051984
AggReturn,2019-05-31 00:00:00,800,12,-0.0028428527769905
AggReturn,2019-05-31 00:00:00,800,16,0.019460677487877
AggReturn,2019-05-31 00:00:00,800,2,0.0146780344900816
AggReturn,2019-05-31 00:00:00,800,4,0.0206548530796725
AggReturn,2019-05-31 00:00:00,800,8,0.0199249046554879
AggReturn,2019-06-03 00:00:00,1200,12,-0.0142496769157741
AggReturn,2019-06-03 00:00:00,1200,16,-0.0004594895157303
AggReturn,2019-06-03 00:00:00,1200,2,-0.0303700476664323
AggReturn,2019-06-03 00:00:00,1200,4,-0.0156209516135566
AggReturn,2019-06-03 00:00:00,1200,8,0.0159323608367042
AggReturn,2019-06-03 00:00:00,500,12,-0.0033723028007813
AggReturn,2019-06-03 00:00:00,500,16,0.0147055172089328
AggReturn,2019-06-03 00:00:00,500,2,-0.0250968002636961
AggReturn,2019-06-03 00:00:00,500,4,-0.0075119359779206
AggReturn,2019-06-03 00:00:00,500,8,0.0119354795967818
AggReturn,2019-06-03 00:00:00,800,12,0.0093272327740362
AggReturn,2019-06-03 00:00:00,800,16,-0.0097699555547641
AggReturn,2019-06-03 00:00:00,800,2,-0.0186388431921733
AggReturn,2019-06-03 00:00:00,800,4,-0.0127427075949049
AggReturn,2019-06-03 00:00:00,800,8,-0.008136619805019
AggReturn,2019-06-04 00:00:00,1200,12,-0.0004261394049981
AggReturn,2019-06-04 00:00:00,1200,16,-0.0120614373958101
AggReturn,2019-06-04 00:00:00,1200,2,0.0259047583061214
AggReturn,2019-06-04 00:00:00,1200,4,0.0258593379728051
AggReturn,2019-06-04 00:00:00,1200,8,0.0107286330629952
AggReturn,2019-06-04 00:00:00,500,12,0.0140273984023533
AggReturn,2019-06-04 00:00:00,500,16,0.0084837024574018
AggReturn,2019-06-04 00:00:00,500,2,0.0075177270532378
AggReturn,2019-06-04 00:00:00,500,4,0.0172209400389575
AggReturn,2019-06-04 00:00:00,500,8,0.0140932048227612
AggReturn,2019-06-04 00:00:00,800,12,0.0147965367110635
AggReturn,2019-06-04 00:00:00,800,16,0.0056636511312219
AggReturn,2019-06-04 00:00:00,800,2,0.0274735195845132
AggReturn,2019-06-04 00:00:00,800,4,0.0235478402044588
AggReturn,2019-06-04 00:00:00,800,8,0.0188924677632456
AggReturn,2019-06-05 00:00:00,1200,12,0.003850304833113
AggReturn,2019-06-05 00:00:00,1200,16,0.0224838452057838
AggReturn,2019-06-05 00:00:00,1200,2,-0.0338797413839389
AggReturn,2019-06-05 00:00:00,1200,4,-0.0149047121089371
AggReturn,2019-06-05 00:00:00,1200,8,-0.0028304731242288
AggReturn,2019-06-05 00:00:00,500,12,-0.0047500617121913
AggReturn,2019-06-05 00:00:00,500,16,-0.008335021321636
AggReturn,2019-06-05 00:00:00,500,2,-0.0255356991838999
AggReturn,2019-06-05 00:00:00,500,4,-0.01258864959983
AggReturn,2019-06-05 00:00:00,500,8,-0.0102449676141081
AggReturn,2019-06-05 00:00:00,800,12,-0.0004104545712275
AggReturn,2019-06-05 00:00:00,800,16,-0.0057422812124405
AggReturn,2019-06-05 00:00:00,800,2,-0.0270492255868755
AggReturn,2019-06-05 00:00:00,800,4,-0.0189514240991031
AggReturn,2019-06-05 00:00:00,800,8,-0.0100577078234986
AggReturn,2019-06-06 00:00:00,1200,12,0.0137500481735905
AggReturn,2019-06-06 00:00:00,1200,16,-0.0037538820861708
AggReturn,2019-06-06 00:00:00,1200,2,0.0325454768058964
AggReturn,2019-06-06 00:00:00,1200,4,0.0199309553849869
AggReturn,2019-06-06 00:00:00,1200,8,0.0113675900246771
AggReturn,2019-06-06 00:00:00,500,12,0.0202247561043676
AggReturn,2019-06-06 00:00:00,500,16,0.0072557935815241
AggReturn,2019-06-06 00:00:00,500,2,0.0436931955359241
AggReturn,2019-06-06 00:00:00,500,4,0.0264729859608591
AggReturn,2019-06-06 00:00:00,500,8,0.0238023183254194
AggReturn,2019-06-06 00:00:00,800,12,-0.0078146299225037
AggReturn,2019-06-06 00:00:00,800,16,0.0070707960694636
AggReturn,2019-06-06 00:00:00,800,2,0.0354753185655164
AggReturn,2019-06-06 00:00:00,800,4,0.02032050094239
AggReturn,2019-06-06 00:00:00,800,8,0.0128263923858419
AggReturn,2019-06-07 00:00:00,1200,12,-0.0147292424077451
AggReturn,2019-06-07 00:00:00,1200,16,-0.0322456658050476
AggReturn,2019-06-07 00:00:00,1200,2,0.0297521387626279
AggReturn,2019-06-07 00:00:00,1200,4,0.0292699520145112
AggReturn,2019-06-07 00:00:00,1200,8,0.0206731545835167
AggReturn,2019-06-07 00:00:00,500,12,0.0226348702902548
AggReturn,2019-06-07 00:00:00,500,16,0.0243474944489662
AggReturn,2019-06-07 00:00:00,500,2,0.0112927190494244
AggReturn,2019-06-07 00:00:00,500,4,0.0273982091571472
AggReturn,2019-06-07 00:00:00,500,8,0.0191184708926225
AggReturn,2019-06-07 00:00:00,800,12,0.0279660318044839
AggReturn,2019-06-07 00:00:00,800,16,-0.0016221665608795
AggReturn,2019-06-07 00:00:00,800,2,0.0338643625128164
AggReturn,2019-06-07 00:00:00,800,4,0.0300118455132358
AggReturn,2019-06-07 00:00:00,800,8,0.0313587561266638
AggReturn,2019-06-10 00:00:00,1200,12,0.0058098636991198
AggReturn,2019-06-10 00:00:00,1200,16,-0.00078512242803
AggReturn,2019-06-10 00:00:00,1200,2,0.0152585238990513
AggReturn,2019-06-10 00:00:00,1200,4,0.0094601210017548
AggReturn,2019-06-10 00:00:00,1200,8,0.0139416713384368
AggReturn,2019-06-10 00:00:00,500,12,0.0203576493009983
AggReturn,2019-06-10 00:00:00,500,16,0.0113916762644517
AggReturn,2019-06-10 00:00:00,500,2,0.011610305452459
AggReturn,2019-06-10 00:00:00,500,4,0.0145373851208466
AggReturn,2019-06-10 00:00:00,500,8,0.0161666119324925
AggReturn,2019-06-10 00:00:00,800,12,0.0156901542947437
AggReturn,2019-06-10 00:00:00,800,16,0.0031198689409945
AggReturn,2019-06-10 00:00:00,800,2,0.013393077574364
AggReturn,2019-06-10 00:00:00,800,4,0.007176445277258
AggReturn,2019-06-10 00:00:00,800,8,0.0212703195048818
AggReturn,2019-06-11 00:00:00,1200,12,0.0156629831871374
AggReturn,2019-06-11 00:00:00,1200,16,0.0079978963716217
AggReturn,2019-06-11 00:00:00,1200,2,0.01775585398011
AggReturn,2019-06-11 00:00:00,1200,4,0.0037620907014038
AggReturn,2019-06-11 00:00:00,1200,8,0.0037377852342575
AggReturn,2019-06-11 00:00:00,500,12,-0.0052334527120003
AggReturn,2019-06-11 00:00:00,500,16,-0.0032579532955995
AggReturn,2019-06-11 00:00:00,500,2,0.0023893132132151
AggReturn,2019-06-11 00:00:00,500,4,0.0044559553684228
AggReturn,2019-06-11 00:00:00,500,8,-0.0041704754084301
AggReturn,2019-06-11 00:00:00,800,12,0.0050842891495817
AggReturn,2019-06-11 00:00:00,800,16,0.007360025252747
AggReturn,2019-06-11 00:00:00,800,2,0.0127228880516319
AggReturn,2019-06-11 00:00:00,800,4,-0.0013541600675627
AggReturn,2019-06-11 00:00:00,800,8,0.0023514207953201
AggReturn,2019-06-12 00:00:00,1200,12,-0.008935511691613
AggReturn,2019-06-12 00:00:00,1200,16,-0.0002872861051643
AggReturn,2019-06-12 00:00:00,1200,2,-0.0182550217358699
AggReturn,2019-06-12 00:00:00,1200,4,-0.0069893529756416
AggReturn,2019-06-12 00:00:00,1200,8,-0.0016820016269694
AggReturn,2019-06-12 00:00:00,500,12,0.0028453171154422
AggReturn,2019-06-12 00:00:00,500,16,0.0035485548751756
AggReturn,2019-06-12 00:00:00,500,2,0.0035142425193393
AggReturn,2019-06-12 00:00:00,500,4,-0.0105606545445482
AggReturn,2019-06-12 00:00:00,500,8,0.0006278483329363
AggReturn,2019-06-12 00:00:00,800,12,-0.0049248375348885
AggReturn,2019-06-12 00:00:00,800,16,-0.0096855687973231
AggReturn,2019-06-12 00:00:00,800,2,-0.0146791732179332
AggReturn,2019-06-12 00:00:00,800,4,-0.0037060131121022
AggReturn,2019-06-12 00:00:00,800,8,-0.0060408550016732
AggReturn,2019-06-13 00:00:00,1200,12,0.0433509179201898
AggReturn,2019-06-13 00:00:00,1200,16,0.0272444753431589
AggReturn,2019-06-13 00:00:00,1200,2,0.0316244336698442
AggReturn,2019-06-13 00:00:00,1200,4,-0.0158410662022677
AggReturn,2019-06-13 00:00:00,1200,8,0.0010668298297316
AggReturn,2019-06-13 00:00:00,500,12,-0.0023163058845692
AggReturn,2019-06-13 00:00:00,500,16,-0.0010351814797383
AggReturn,2019-06-13 00:00:00,500,2,0.0037524761160621
AggReturn,2019-06-13 00:00:00,500,4,0.0054016728386426
AggReturn,2019-06-13 00:00:00,500,8,-0.0083833858554403
AggReturn,2019-06-13 00:00:00,800,12,0.0026821581116428
AggReturn,2019-06-13 00:00:00,800,16,0.0008564072295772
AggReturn,2019-06-13 00:00:00,800,2,0.0265351481609188
AggReturn,2019-06-13 00:00:00,800,4,-0.0177694486498884
AggReturn,2019-06-13 00:00:00,800,8,-0.0023634919094971
AggReturn,2019-06-14 00:00:00,1200,12,-0.0403762668610852
AggReturn,2019-06-14 00:00:00,1200,16,-0.0311673003738593
AggReturn,2019-06-14 00:00:00,1200,2,-0.0104789894168731
AggReturn,2019-06-14 00:00:00,1200,4,0.0101659117439002
AggReturn,2019-06-14 00:00:00,1200,8,-0.0212842239976788
AggReturn,2019-06-14 00:00:00,500,12,0.0020752970514248
AggReturn,2019-06-14 00:00:00,500,16,-0.0018932917189644
AggReturn,2019-06-14 00:00:00,500,2,-0.0099538048420743
AggReturn,2019-06-14 00:00:00,500,4,-0.0069941148381713
AggReturn,2019-06-14 00:00:00,500,8,0.000152940775964
AggReturn,2019-06-14 00:00:00,800,12,-0.0040490770929775
AggReturn,2019-06-14 00:00:00,800,16,-0.0154317148663878
AggReturn,2019-06-14 00:00:00,800,2,-0.0171804574806343
AggReturn,2019-06-14 00:00:00,800,4,0.0069744531444539
AggReturn,2019-06-14 00:00:00,800,8,-0.0034543330408371
AggReturn,2019-06-17 00:00:00,1200,12,0.0159196061845169
AggReturn,2019-06-17 00:00:00,1200,16,0.0093140595000653
AggReturn,2019-06-17 00:00:00,1200,2,0.0163451912386803
AggReturn,2019-06-17 00:00:00,1200,4,0.0003614844895917
AggReturn,2019-06-17 00:00:00,1200,8,0.0069775087793444
AggReturn,2019-06-17 00:00:00,500,12,-0.0001556935826521
AggReturn,2019-06-17 00:00:00,500,16,-0.0070101880344514
AggReturn,2019-06-17 00:00:00,500,2,0.0225405428187475
AggReturn,2019-06-17 00:00:00,500,4,0.0083870057283717
AggReturn,2019-06-17 00:00:00,500,8,0.0025958508824284
AggReturn,2019-06-17 00:00:00,800,12,-0.0082854808689675
AggReturn,2019-06-17 00:00:00,800,16,0.0076976917512725
AggReturn,2019-06-17 00:00:00,800,2,0.0209460214630722
AggReturn,2019-06-17 00:00:00,800,4,0.0048951848081548
AggReturn,2019-06-17 00:00:00,800,8,-0.0012413459200089
AggReturn,2019-06-18 00:00:00,1200,12,0.0139635884823064
AggReturn,2019-06-18 00:00:00,1200,16,-0.004423883341356
AggReturn,2019-06-18 00:00:00,1200,2,0.0262830325888448
AggReturn,2019-06-18 00:00:00,1200,4,0.0112872077594282
AggReturn,2019-06-18 00:00:00,1200,8,0.0222924823714318
AggReturn,2019-06-18 00:00:00,500,12,0.0082393091873734
AggReturn,2019-06-18 00:00:00,500,16,0.0039474561499293
AggReturn,2019-06-18 00:00:00,500,2,0.023020437377561
AggReturn,2019-06-18 00:00:00,500,4,0.0160943537407508
AggReturn,2019-06-18 00:00:00,500,8,0.014030811362569
AggReturn,2019-06-18 00:00:00,800,12,0.0057861478645098
AggReturn,2019-06-18 00:00:00,800,16,0.0076627357950742
AggReturn,2019-06-18 00:00:00,800,2,0.0318501885560924
AggReturn,2019-06-18 00:00:00,800,4,0.0128838050088189
AggReturn,2019-06-18 00:00:00,800,8,0.0103415398950231
AggReturn,2019-06-19 00:00:00,1200,12,-0.0224878906189148
AggReturn,2019-06-19 00:00:00,1200,16,-0.0143578350489261
AggReturn,2019-06-19 00:00:00,1200,2,-0.0110787791911925
AggReturn,2019-06-19 00:00:00,1200,4,-0.0037479243451965
AggReturn,2019-06-19 00:00:00,1200,8,-0.0316722739037175
AggReturn,2019-06-19 00:00:00,500,12,-0.0027563502563541
AggReturn,2019-06-19 00:00:00,500,16,0.0027574294140766
AggReturn,2019-06-19 00:00:00,500,2,0.0054937440718467
AggReturn,2019-06-19 00:00:00,500,4,-0.0033662575648309
AggReturn,2019-06-19 00:00:00,500,8,0.0041720939244924
AggReturn,2019-06-19 00:00:00,800,12,-0.0140710432657028
AggReturn,2019-06-19 00:00:00,800,16,-0.0109839522938811
AggReturn,2019-06-19 00:00:00,800,2,-0.0148435830129514
AggReturn,2019-06-19 00:00:00,800,4,-0.0061752653098499
AggReturn,2019-06-19 00:00:00,800,8,-0.0118280565553247
AggReturn,2019-06-20 00:00:00,1200,12,0.0018614998939702
AggReturn,2019-06-20 00:00:00,1200,16,-0.0066629476952721
AggReturn,2019-06-20 00:00:00,1200,2,0.0132976856194468
AggReturn,2019-06-20 00:00:00,1200,4,0.0208662546359214
AggReturn,2019-06-20 00:00:00,1200,8,0.0124674515392274
AggReturn,2019-06-20 00:00:00,500,12,0.0195419511007199
AggReturn,2019-06-20 00:00:00,500,16,0.0141041617472392
AggReturn,2019-06-20 00:00:00,500,2,0.0145545664084537
AggReturn,2019-06-20 00:00:00,500,4,0.0165379062581213
AggReturn,2019-06-20 00:00:00,500,8,0.0299320010042917
AggReturn,2019-06-20 00:00:00,800,12,0.0070511385777515
AggReturn,2019-06-20 00:00:00,800,16,0.0134576577479726
AggReturn,2019-06-20 00:00:00,800,2,0.0133765020108834
AggReturn,2019-06-20 00:00:00,800,4,0.0157995534409439
AggReturn,2019-06-20 00:00:00,800,8,0.0049211743010757
AggReturn,2019-06-21 00:00:00,1200,12,0.0073877353261358
AggReturn,2019-06-21 00:00:00,1200,16,-0.0005487790069309
AggReturn,2019-06-21 00:00:00,1200,2,0.018808975027966
AggReturn,2019-06-21 00:00:00,1200,4,-0.0195454877927656
AggReturn,2019-06-21 00:00:00,1200,8,-0.0185573844287515
AggReturn,2019-06-21 00:00:00,500,12,-0.001490544648634
AggReturn,2019-06-21 00:00:00,500,16,-0.0031944397368978
AggReturn,2019-06-21 00:00:00,500,2,0.021922925663444
AggReturn,2019-06-21 00:00:00,500,4,0.0062263662810987
AggReturn,2019-06-21 00:00:00,500,8,-0.0141278497021262
AggReturn,2019-06-21 00:00:00,800,12,-0.0107231073193119
AggReturn,2019-06-21 00:00:00,800,16,-0.0222229519896861
AggReturn,2019-06-21 00:00:00,800,2,0.0138335410492805
AggReturn,2019-06-21 00:00:00,800,4,-0.0194325428242638
AggReturn,2019-06-21 00:00:00,800,8,-0.0096753685315491
AggReturn,2019-06-24 00:00:00,1200,12,0.0138427602184304
AggReturn,2019-06-24 00:00:00,1200,16,0.0081927839409244
AggReturn,2019-06-24 00:00:00,1200,2,-0.0013972255108727
AggReturn,2019-06-24 00:00:00,1200,4,-0.0052729191889202
AggReturn,2019-06-24 00:00:00,1200,8,0.0131476715517255
AggReturn,2019-06-24 00:00:00,500,12,0.0020925001074081
AggReturn,2019-06-24 00:00:00,500,16,-0.0019203233251799
AggReturn,2019-06-24 00:00:00,500,2,0.0146307659195422
AggReturn,2019-06-24 00:00:00,500,4,0.0103948846960593
AggReturn,2019-06-24 00:00:00,500,8,-0.0024529788716852
AggReturn,2019-06-24 00:00:00,800,12,-0.0013259025951185
AggReturn,2019-06-24 00:00:00,800,16,0.0044913018510422
AggReturn,2019-06-24 00:00:00,800,2,0.004215173054415
AggReturn,2019-06-24 00:00:00,800,4,-0.0021379903645474
AggReturn,2019-06-24 00:00:00,800,8,-0.0012698753417931
AggReturn,2019-06-25 00:00:00,1200,12,-0.0199277766157177
AggReturn,2019-06-25 00:00:00,1200,16,-0.0171980222936067
AggReturn,2019-06-25 00:00:00,1200,2,-0.0036140031186472
AggReturn,2019-06-25 00:00:00,1200,4,-0.0049107519870382
AggReturn,2019-06-25 00:00:00,1200,8,-0.0042147577594165
AggReturn,2019-06-25 00:00:00,500,12,-0.0105513596651265
AggReturn,2019-06-25 00:00:00,500,16,-0.002677934998856
AggReturn,2019-06-25 00:00:00,500,2,0.0086767176015983
AggReturn,2019-06-25 00:00:00,500,4,0.008486159858562
AggReturn,2019-06-25 00:00:00,500,8,0.0021241821622566
AggReturn,2019-06-25 00:00:00,800,12,-0.0002177236669807
AggReturn,2019-06-25 00:00:00,800,16,-0.0132603030048436
AggReturn,2019-06-25 00:00:00,800,2,-0.0045931877244717
AggReturn,2019-06-25 00:00:00,800,4,-0.0048813738353784
AggReturn,2019-06-25 00:00:00,800,8,0.0064574728470994
AggReturn,2019-06-26 00:00:00,1200,12,-0.007976901439419
AggReturn,2019-06-26 00:00:00,1200,16,-0.003086586910376
AggReturn,2019-06-26 00:00:00,1200,2,-0.0189412432417309
AggReturn,2019-06-26 00:00:00,1200,4,-0.0022827795618497
AggReturn,2019-06-26 00:00:00,1200,8,0.001841304088508
AggReturn,2019-06-26 00:00:00,500,12,0.0085928863125021
AggReturn,2019-06-26 00:00:00,500,16,0.0054269621556909
AggReturn,2019-06-26 00:00:00,500,2,-0.0293398928357416
AggReturn,2019-06-26 00:00:00,500,4,-0.0138179299655602
AggReturn,2019-06-26 00:00:00,500,8,-0.0110571887312254
AggReturn,2019-06-26 00:00:00,800,12,0.000799026825022
AggReturn,2019-06-26 00:00:00,800,16,-0.0012986714497955
AggReturn,2019-06-26 00:00:00,800,2,-0.0146739934074296
AggReturn,2019-06-26 00:00:00,800,4,0.0030385937415566
AggReturn,2019-06-26 00:00:00,800,8,-0.0066942644916114
AggReturn,2019-06-27 00:00:00,1200,12,-0.0180881463459041
AggReturn,2019-06-27 00:00:00,1200,16,-0.0194284463307478
AggReturn,2019-06-27 00:00:00,1200,2,-0.0019705717195247
AggReturn,2019-06-27 00:00:00,1200,4,0.0128701673600095
AggReturn,2019-06-27 00:00:00,1200,8,0.0135390864786906
AggReturn,2019-06-27 00:00:00,500,12,0.0211329406138748
AggReturn,2019-06-27 00:00:00,500,16,0.0127313380654576
AggReturn,2019-06-27 00:00:00,500,2,0.0015892115077784
AggReturn,2019-06-27 00:00:00,500,4,8.517082827363964e-05
AggReturn,2019-06-27 00:00:00,500,8,0.0116200600555298
AggReturn,2019-06-27 00:00:00,800,12,0.0117417947071247
AggReturn,2019-06-27 00:00:00,800,16,-0.0006703862431645
AggReturn,2019-06-27 00:00:00,800,2,-0.0062058706529357
AggReturn,2019-06-27 00:00:00,800,4,0.0118984313458368
AggReturn,2019-06-27 00:00:00,800,8,0.0129922679954162
AggReturn,2019-06-28 00:00:00,1200,12,0.0086693920091242
AggReturn,2019-06-28 00:00:00,1200,16,0.0141030375842354
AggReturn,2019-06-28 00:00:00,1200,2,0.0032079688300162
AggReturn,2019-06-28 00:00:00,1200,4,0.0161251117883722
AggReturn,2019-06-28 00:00:00,1200,8,-0.0053866308009776
AggReturn,2019-06-28 00:00:00,500,12,0.0112960230492011
AggReturn,2019-06-28 00:00:00,500,16,0.0118678109694489
AggReturn,2019-06-28 00:00:00,500,2,0.0131667125926424
AggReturn,2019-06-28 00:00:00,500,4,0.0094574726326197
AggReturn,2019-06-28 00:00:00,500,8,0.0222442044575735
AggReturn,2019-06-28 00:00:00,800,12,0.003779164391742
AggReturn,2019-06-28 00:00:00,800,16,0.0225699172157788
AggReturn,2019-06-28 00:00:00,800,2,-0.0012660510807567
AggReturn,2019-06-28 00:00:00,800,4,0.0119930505140995
AggReturn,2019-06-28 00:00:00,800,8,0.0062735989840448
AggReturn,2019-07-01 00:00:00,1200,12,0.021713428236005
AggReturn,2019-07-01 00:00:00,1200,16,0.0192958456181232
AggReturn,2019-07-01 00:00:00,1200,2,0.0132930844052037
AggReturn,2019-07-01 00:00:00,1200,4,0.0073736356610301
AggReturn,2019-07-01 00:00:00,1200,8,0.0101220137146404
AggReturn,2019-07-01 00:00:00,500,12,0.0096202618260619
AggReturn,2019-07-01 00:00:00,500,16,0.0092062298833758
AggReturn,2019-07-01 00:00:00,500,2,-0.0010008912081875
AggReturn,2019-07-01 00:00:00,500,4,-0.0011416027799842
AggReturn,2019-07-01 00:00:00,500,8,0.0132796870413293
